thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.999957;0.989452;0.891311;0.806472;0.647390;0.294417;0.145111;0.075629;0.036532;0.020732;0.009809;0.003619;
0.999953;0.981889;0.882706;0.797578;0.635298;0.291650;0.133920;0.052390;0.016513;0.005741;0.002840;0.002840;
0.988015;0.963945;0.882449;0.819074;0.666006;0.339730;0.176776;0.091738;0.048931;0.028706;0.013914;0.008109;
0.999989;0.991242;0.882383;0.807294;0.640755;0.295347;0.134245;0.059098;0.017846;0.005283;0.002948;0.002877;
0.996382;0.962075;0.868721;0.800182;0.628109;0.294854;0.142855;0.067577;0.028052;0.015324;0.008151;0.003763;
0.981636;0.956598;0.864857;0.780748;0.616090;0.291342;0.140876;0.059446;0.020556;0.012845;0.005748;0.002868;
0.999995;0.993915;0.877089;0.787352;0.631008;0.274872;0.111574;0.035684;0.007743;0.004455;0.003628;0.003268;
0.998405;0.975137;0.894717;0.811496;0.650777;0.293268;0.130464;0.060025;0.026821;0.010395;0.003932;0.002858;
0.999987;0.989231;0.875866;0.795587;0.632516;0.267376;0.114715;0.043966;0.009505;0.003771;0.002848;0.002848;
0.996414;0.955856;0.889074;0.809975;0.645475;0.289282;0.130354;0.052607;0.023104;0.017233;0.010739;0.004528;
0.999906;0.982259;0.908040;0.829605;0.694628;0.367740;0.196495;0.091351;0.035412;0.015642;0.007623;0.004385;
0.999900;0.983012;0.926417;0.837888;0.646039;0.297989;0.132195;0.048850;0.014456;0.004665;0.002895;0.002848;
0.988987;0.941238;0.854677;0.777333;0.624137;0.294672;0.134385;0.055592;0.021713;0.011810;0.004138;0.002848;
0.999736;0.969980;0.874613;0.786529;0.595598;0.233976;0.090671;0.032922;0.006360;0.004641;0.003245;0.002947;
0.997387;0.965662;0.872958;0.783016;0.623031;0.265635;0.106578;0.035813;0.003617;0.003200;0.002858;0.002857;
0.999951;0.981534;0.866232;0.769430;0.601390;0.243525;0.091327;0.030488;0.003605;0.003204;0.002858;0.002858;
0.995060;0.964365;0.873688;0.785123;0.618521;0.262862;0.111814;0.043415;0.009223;0.003410;0.002870;0.002858;
0.996281;0.932725;0.852495;0.771280;0.619999;0.277848;0.119334;0.044738;0.013669;0.009571;0.005916;0.004567;
0.999987;0.990890;0.880902;0.785494;0.614255;0.246412;0.100171;0.035091;0.008358;0.004337;0.002858;0.002858;
0.999965;0.983256;0.843854;0.768344;0.608538;0.254360;0.098166;0.032917;0.010527;0.003512;0.002858;0.002858;
0.999602;0.974001;0.880669;0.800089;0.632834;0.270762;0.105892;0.037300;0.008278;0.003455;0.002858;0.002858;
0.992281;0.963121;0.886729;0.805525;0.636280;0.298963;0.150782;0.076506;0.029005;0.016974;0.007069;0.003672;
0.999601;0.970977;0.889756;0.810822;0.632504;0.271941;0.110878;0.039577;0.005792;0.003188;0.002833;0.002833;
0.999776;0.972021;0.867626;0.779233;0.610170;0.246992;0.091694;0.028280;0.004142;0.003539;0.002843;0.002833;
0.999628;0.965919;0.864535;0.770264;0.614684;0.247459;0.089199;0.026676;0.003234;0.003192;0.002833;0.002833;
0.999822;0.968729;0.861081;0.778901;0.622680;0.257992;0.101207;0.033625;0.006492;0.003355;0.002833;0.002833;
0.999582;0.979672;0.878725;0.792810;0.643091;0.293525;0.130794;0.055217;0.021237;0.006385;0.002833;0.002833;
0.999986;0.996432;0.915417;0.831137;0.667045;0.330354;0.166022;0.090136;0.049294;0.031041;0.022291;0.015353;
0.995125;0.950520;0.859896;0.772625;0.614315;0.285066;0.114950;0.037745;0.006152;0.003219;0.002877;0.002877;
0.994671;0.947537;0.842510;0.777524;0.623869;0.282198;0.126085;0.046206;0.008198;0.003319;0.002877;0.002877;
0.993289;0.978475;0.897536;0.813566;0.655273;0.296768;0.137929;0.065668;0.029412;0.013261;0.005332;0.003021;
0.990277;0.956497;0.896468;0.823342;0.649656;0.306727;0.138681;0.061290;0.019202;0.004728;0.002877;0.002877;
0.986015;0.935114;0.879697;0.798364;0.609638;0.267540;0.112760;0.037306;0.007473;0.003535;0.002877;0.002877;
0.988110;0.947788;0.892968;0.816087;0.635181;0.310319;0.157447;0.070935;0.031374;0.015754;0.007470;0.003290;
0.987588;0.954021;0.886617;0.793006;0.574061;0.235771;0.108890;0.045282;0.018761;0.009607;0.004091;0.002854;
0.999191;0.971668;0.888096;0.787330;0.588618;0.236880;0.108652;0.050864;0.025616;0.017716;0.008060;0.003802;
0.984319;0.932979;0.847870;0.756243;0.539582;0.226840;0.090373;0.037733;0.013834;0.007478;0.004328;0.002854;
0.999870;0.970417;0.887742;0.808462;0.632005;0.275296;0.121593;0.049108;0.021578;0.014741;0.008797;0.005694;
0.999966;0.984631;0.900283;0.826957;0.652448;0.277678;0.116209;0.035956;0.004232;0.003223;0.002854;0.002854;
0.998993;0.980651;0.901587;0.812326;0.637446;0.295514;0.131640;0.051283;0.012048;0.005276;0.003331;0.003031;
0.997622;0.961163;0.884652;0.787416;0.611390;0.257044;0.107475;0.033866;0.003796;0.003067;0.002840;0.002840;
0.999773;0.967504;0.860346;0.777347;0.612106;0.248581;0.094057;0.029952;0.003607;0.003129;0.002842;0.002840;
0.999997;0.992159;0.902648;0.802478;0.638305;0.288726;0.146879;0.089410;0.059489;0.049659;0.041179;0.029063;
0.999946;0.979502;0.896737;0.810860;0.658073;0.321791;0.163502;0.077728;0.031466;0.014770;0.007237;0.003847;
0.992911;0.961968;0.871765;0.791072;0.627771;0.284612;0.141072;0.072932;0.034804;0.015847;0.006434;0.004457;
0.996694;0.955295;0.874327;0.790838;0.618610;0.259392;0.110754;0.042348;0.008023;0.004272;0.003103;0.002928;
0.996852;0.964948;0.904622;0.832247;0.674443;0.331341;0.177515;0.087772;0.039260;0.016096;0.004370;0.003145;
0.999000;0.980505;0.921480;0.838852;0.662855;0.322743;0.170762;0.090009;0.048324;0.028832;0.016306;0.008945;
0.995553;0.968024;0.893265;0.792237;0.606461;0.241750;0.094041;0.029590;0.003407;0.003124;0.002811;0.002811;
0.999920;0.977792;0.873172;0.785442;0.620420;0.248101;0.097846;0.033420;0.007028;0.003818;0.002811;0.002811;
0.992313;0.949929;0.879470;0.800636;0.650599;0.313102;0.140972;0.056825;0.018804;0.005724;0.002937;0.002866;
0.987571;0.938085;0.887943;0.812003;0.666519;0.332027;0.164625;0.083141;0.039655;0.027513;0.017533;0.009370;
0.997396;0.966482;0.896794;0.806085;0.647866;0.297457;0.128467;0.054196;0.018448;0.006428;0.004042;0.003283;
0.961804;0.908360;0.845302;0.761512;0.553520;0.240265;0.112863;0.043827;0.012435;0.003340;0.002809;0.002809;
0.999785;0.983003;0.924390;0.842208;0.641563;0.293599;0.147968;0.076667;0.041299;0.027667;0.016383;0.009575;
0.999721;0.965757;0.877807;0.793567;0.598387;0.248299;0.103064;0.036248;0.008038;0.003539;0.002816;0.002809;
0.999453;0.965203;0.860536;0.792772;0.587095;0.249501;0.107568;0.036914;0.009018;0.004448;0.002809;0.002809;
0.999895;0.971867;0.873478;0.785710;0.578901;0.231635;0.091204;0.027970;0.005116;0.003199;0.002809;0.002809;
0.999964;0.985931;0.881762;0.799451;0.600646;0.241563;0.093304;0.028932;0.009757;0.005609;0.002811;0.002811;
0.999728;0.973592;0.855572;0.780983;0.586364;0.228350;0.097721;0.033203;0.005037;0.003141;0.002811;0.002811;
0.998397;0.965412;0.874143;0.784000;0.583786;0.238413;0.096430;0.029775;0.005177;0.003178;0.002811;0.002811;
0.997750;0.964605;0.851326;0.767623;0.586450;0.240248;0.107172;0.054111;0.034328;0.029005;0.023736;0.017924;
0.999734;0.984742;0.897714;0.801451;0.598641;0.235539;0.101457;0.037907;0.012058;0.004379;0.002811;0.002811;
0.999958;0.980220;0.870439;0.785655;0.580310;0.216765;0.083001;0.022192;0.003676;0.003176;0.002811;0.002811;
0.999755;0.985851;0.903383;0.797909;0.589619;0.224384;0.082969;0.022564;0.004188;0.003087;0.002830;0.002830;
0.998728;0.971115;0.912206;0.837456;0.667495;0.315884;0.138112;0.057644;0.025735;0.016500;0.010735;0.006459;
0.996896;0.965412;0.898420;0.833803;0.665204;0.360195;0.180778;0.078306;0.025653;0.006619;0.002839;0.002830;
0.999563;0.967337;0.904615;0.832024;0.632349;0.305203;0.162782;0.093876;0.055704;0.038994;0.026442;0.016930;
0.999969;0.981162;0.891177;0.802542;0.600102;0.273643;0.105585;0.037056;0.011911;0.006459;0.003645;0.002830;
0.994731;0.975179;0.886017;0.797369;0.609575;0.277938;0.113384;0.035616;0.006953;0.004299;0.002926;0.002830;
0.999215;0.968308;0.903969;0.821334;0.640578;0.289541;0.130494;0.044337;0.008148;0.003881;0.002981;0.002830;
0.989833;0.928020;0.871789;0.803087;0.618666;0.289880;0.135239;0.051684;0.014991;0.004564;0.003111;0.002852;
0.999548;0.966153;0.887956;0.791102;0.578627;0.233962;0.093742;0.030288;0.009693;0.005219;0.002820;0.002820;
0.998056;0.960715;0.878282;0.777284;0.576446;0.210973;0.079680;0.025344;0.007182;0.003970;0.002820;0.002820;
0.997657;0.965126;0.888497;0.807521;0.647957;0.313774;0.159002;0.084352;0.037747;0.023539;0.011788;0.003120;
0.999210;0.956267;0.874845;0.778580;0.603305;0.241086;0.098458;0.030816;0.006627;0.005114;0.003248;0.002908;
0.998597;0.973500;0.883882;0.800636;0.636763;0.272803;0.108404;0.036206;0.011208;0.007794;0.004403;0.002821;
0.999949;0.984222;0.875792;0.768328;0.606675;0.227349;0.081125;0.024102;0.003205;0.003089;0.002830;0.002830;
0.998803;0.964054;0.882310;0.804865;0.650681;0.293464;0.128410;0.053066;0.015827;0.006454;0.003356;0.002830;
0.995033;0.933854;0.860446;0.790674;0.632870;0.293318;0.135454;0.067917;0.036372;0.023360;0.015213;0.010246;
0.999564;0.968522;0.860058;0.776759;0.611245;0.267700;0.108033;0.039966;0.011785;0.004248;0.002830;0.002830;
0.999648;0.977324;0.883643;0.795421;0.610208;0.239065;0.091787;0.025727;0.003992;0.003173;0.002830;0.002830;
0.999923;0.981632;0.873063;0.789475;0.633695;0.273085;0.104262;0.032287;0.005025;0.003187;0.002830;0.002830;
0.998477;0.957050;0.850710;0.773589;0.615666;0.268283;0.108122;0.037818;0.003515;0.003121;0.002805;0.002805;
0.999774;0.981859;0.888406;0.804018;0.641719;0.284493;0.111861;0.037250;0.005884;0.003146;0.002805;0.002805;
0.999570;0.976439;0.883914;0.787974;0.632335;0.266701;0.100617;0.034570;0.007393;0.004275;0.002930;0.002805;
0.963772;0.913661;0.833122;0.751755;0.547416;0.206168;0.073472;0.025519;0.003541;0.003145;0.002805;0.002805;
0.999345;0.973712;0.865951;0.799779;0.660805;0.321046;0.161377;0.075257;0.028793;0.008483;0.003045;0.002805;
0.994889;0.962087;0.876469;0.782236;0.613091;0.257746;0.098842;0.031625;0.003872;0.003125;0.002807;0.002805;
0.998699;0.939656;0.860273;0.781784;0.643253;0.301531;0.136327;0.061892;0.025847;0.011026;0.004937;0.003370;
0.999243;0.971686;0.870411;0.775385;0.610394;0.256196;0.088530;0.029792;0.006030;0.003619;0.002848;0.002848;
0.990765;0.935868;0.856867;0.776982;0.623440;0.279736;0.124141;0.041860;0.010049;0.004705;0.003090;0.002883;
0.997103;0.949197;0.870068;0.796329;0.632770;0.275109;0.113814;0.038301;0.007045;0.003786;0.003000;0.002848;
0.994614;0.938082;0.858964;0.791778;0.625480;0.282729;0.126641;0.048758;0.014002;0.006972;0.002848;0.002848;
0.999910;0.975698;0.884716;0.796113;0.619041;0.257638;0.107416;0.044411;0.016365;0.007796;0.002854;0.002848;
0.999938;0.982836;0.886956;0.789583;0.605825;0.231836;0.086221;0.028570;0.004978;0.003196;0.002848;0.002848;
0.998316;0.950696;0.853599;0.771143;0.615044;0.258777;0.104353;0.032674;0.007083;0.004670;0.003321;0.003148;
0.999354;0.975305;0.879964;0.800465;0.625184;0.244231;0.097234;0.037625;0.012604;0.005334;0.002920;0.002826;
0.998113;0.952996;0.847505;0.773589;0.617406;0.253350;0.093876;0.027859;0.003644;0.003322;0.002921;0.002882;
0.999929;0.982077;0.882693;0.791308;0.622000;0.239590;0.089280;0.029960;0.004960;0.003204;0.002826;0.002826;
0.994819;0.930209;0.827832;0.779301;0.643136;0.296196;0.143719;0.064832;0.032539;0.020773;0.010528;0.005469;
0.999827;0.966152;0.864023;0.800754;0.630347;0.270651;0.127619;0.060596;0.028732;0.014519;0.009059;0.003919;
0.997665;0.943900;0.838050;0.776157;0.619758;0.285295;0.124740;0.042520;0.008955;0.004945;0.002837;0.002837;
0.996872;0.931804;0.820264;0.765483;0.628652;0.285799;0.123763;0.044871;0.012113;0.005796;0.002837;0.002837;
0.975564;0.935434;0.846704;0.782916;0.619937;0.263168;0.121505;0.054071;0.022691;0.013869;0.006042;0.002837;
0.998648;0.948971;0.861596;0.798051;0.623320;0.251326;0.100628;0.031036;0.004561;0.003187;0.002837;0.002837;
0.999299;0.960605;0.845791;0.777495;0.612419;0.233843;0.090085;0.025857;0.003256;0.003188;0.002837;0.002837;
0.999419;0.951408;0.838135;0.780544;0.632385;0.301889;0.152407;0.074467;0.042650;0.036567;0.031629;0.025893;
0.999953;0.980285;0.881480;0.807508;0.626004;0.250986;0.093548;0.030020;0.005541;0.003160;0.002809;0.002809;
0.998242;0.958497;0.869452;0.802412;0.635094;0.276921;0.127664;0.058955;0.024762;0.016772;0.010987;0.005455;
0.997740;0.961964;0.867421;0.798890;0.632895;0.269169;0.113673;0.038817;0.005359;0.003602;0.003020;0.002840;
0.994281;0.932646;0.843572;0.778516;0.626854;0.276025;0.115859;0.049427;0.017639;0.007408;0.002854;0.002809;
0.998465;0.961689;0.886487;0.811558;0.650195;0.298681;0.141774;0.070975;0.032687;0.018060;0.010892;0.007320;
0.993064;0.955144;0.876915;0.808167;0.626400;0.282482;0.118420;0.049227;0.014863;0.006367;0.004687;0.003464;
0.993555;0.950635;0.882094;0.820919;0.670701;0.357699;0.195572;0.101561;0.051135;0.028952;0.015548;0.008696;
0.986745;0.942726;0.866826;0.791343;0.612946;0.299906;0.148282;0.071888;0.029205;0.013656;0.008110;0.003939;
0.999804;0.968433;0.873434;0.794977;0.623803;0.266901;0.106611;0.030598;0.004485;0.003128;0.002807;0.002807;
0.993536;0.936159;0.838856;0.773268;0.593940;0.270935;0.128641;0.050347;0.019350;0.008975;0.003088;0.002807;
0.996115;0.957635;0.868180;0.783268;0.615554;0.263270;0.107144;0.039284;0.008163;0.003188;0.002807;0.002807;
0.998092;0.958760;0.867014;0.783341;0.622934;0.246599;0.102196;0.033086;0.006374;0.004873;0.002861;0.002807;
0.999791;0.974723;0.879303;0.802091;0.643389;0.282172;0.120431;0.038757;0.007617;0.004983;0.003823;0.003305;
0.982338;0.912890;0.840538;0.772951;0.629253;0.308100;0.149402;0.066362;0.023852;0.013344;0.006178;0.004526;
0.999120;0.962631;0.878039;0.793831;0.624520;0.265739;0.110756;0.041786;0.015288;0.007713;0.003345;0.002809;
0.997808;0.960927;0.868765;0.785939;0.640806;0.292499;0.129166;0.056075;0.018231;0.005461;0.002809;0.002809;
0.996941;0.967873;0.886155;0.796469;0.624538;0.255048;0.106357;0.038672;0.010283;0.005271;0.002809;0.002809;
0.999933;0.981585;0.894368;0.812017;0.646784;0.289199;0.132980;0.050636;0.011842;0.003124;0.002809;0.002809;
0.999980;0.986046;0.889329;0.797005;0.625696;0.246334;0.092267;0.028146;0.003754;0.003147;0.002809;0.002809;
0.999885;0.971988;0.867518;0.780914;0.627469;0.256485;0.103003;0.032671;0.005567;0.003171;0.002828;0.002828;
0.999371;0.974127;0.882247;0.799507;0.644567;0.282913;0.122813;0.052225;0.017630;0.011191;0.006768;0.003559;
0.991573;0.954408;0.865592;0.786794;0.625485;0.258181;0.105625;0.040406;0.011263;0.005788;0.002830;0.002828;
0.998857;0.963997;0.861651;0.781210;0.635892;0.288135;0.120339;0.046266;0.017633;0.011768;0.006352;0.002931;
0.999884;0.978841;0.880077;0.801541;0.633164;0.265026;0.101483;0.036207;0.005378;0.003243;0.002828;0.002828;
0.979150;0.909273;0.833179;0.767714;0.595817;0.251363;0.097700;0.036101;0.007954;0.004270;0.003065;0.002914;
0.989443;0.939987;0.892502;0.839743;0.704667;0.409250;0.232150;0.111404;0.043315;0.020995;0.010559;0.003926;
0.987489;0.938311;0.854623;0.789570;0.623912;0.314410;0.156099;0.066668;0.023630;0.006890;0.003206;0.002968;
0.973830;0.903724;0.838780;0.754524;0.549548;0.265831;0.113102;0.041731;0.016644;0.007324;0.002818;0.002818;
0.993645;0.927883;0.846908;0.770151;0.572474;0.219421;0.086697;0.029599;0.009668;0.006619;0.003994;0.002816;
0.999873;0.964498;0.854956;0.789663;0.616649;0.281087;0.133439;0.061632;0.028219;0.018007;0.011063;0.004552;
0.989017;0.933409;0.863191;0.801924;0.607678;0.257688;0.125869;0.050959;0.012903;0.005927;0.003453;0.002818;
0.987393;0.951490;0.879686;0.807130;0.611265;0.266339;0.124184;0.057979;0.025629;0.011561;0.003475;0.002828;
0.999210;0.959059;0.872925;0.785130;0.588001;0.240468;0.085317;0.024009;0.003357;0.003079;0.002830;0.002828;
0.999753;0.970345;0.875760;0.794691;0.600255;0.241844;0.091964;0.027235;0.004654;0.003112;0.002830;0.002828;
0.998878;0.962091;0.879744;0.812235;0.625486;0.287192;0.133394;0.043661;0.007446;0.004112;0.002986;0.002828;
0.994446;0.936222;0.864914;0.791419;0.601528;0.244255;0.104081;0.039429;0.009949;0.004544;0.003234;0.002828;
0.984009;0.948717;0.880104;0.805701;0.610416;0.287295;0.141912;0.060269;0.026858;0.011340;0.004263;0.002892;
0.974357;0.916888;0.842002;0.774384;0.591704;0.275273;0.120515;0.041024;0.012501;0.004564;0.002829;0.002828;
0.993818;0.946010;0.861535;0.776662;0.598910;0.256106;0.108761;0.041456;0.014380;0.007985;0.003290;0.002887;
0.993870;0.959550;0.893685;0.818860;0.658666;0.314857;0.139811;0.056529;0.021790;0.009451;0.003891;0.002922;
0.999396;0.978794;0.897846;0.811189;0.628498;0.277062;0.110820;0.037613;0.010085;0.005821;0.003334;0.002803;
0.996955;0.955201;0.880793;0.805527;0.644409;0.285607;0.118328;0.038877;0.005935;0.003267;0.002803;0.002803;
0.988405;0.929187;0.868814;0.806628;0.681275;0.374118;0.196032;0.097199;0.036738;0.015590;0.006548;0.002803;
0.999312;0.968720;0.909450;0.848480;0.687474;0.368692;0.182446;0.081997;0.032048;0.013834;0.003815;0.003085;
0.997936;0.947446;0.853754;0.791212;0.606085;0.280477;0.121028;0.050422;0.010115;0.004543;0.003498;0.002987;
0.996249;0.961267;0.876769;0.814753;0.649500;0.367466;0.221762;0.158330;0.116168;0.083808;0.048686;0.017777;
0.999872;0.972572;0.868373;0.779055;0.563771;0.209375;0.084948;0.031045;0.008790;0.005951;0.003601;0.002846;
0.984447;0.948801;0.878019;0.811049;0.623588;0.297575;0.161625;0.082745;0.039664;0.022679;0.014220;0.008043;
0.996390;0.959303;0.906343;0.843823;0.676175;0.395800;0.231643;0.120015;0.059302;0.026705;0.011083;0.004295;
0.966519;0.913179;0.854883;0.770636;0.546273;0.244435;0.113505;0.047664;0.014595;0.008627;0.005448;0.002904;
0.998248;0.957988;0.888741;0.813640;0.624316;0.277236;0.122822;0.049499;0.013262;0.006433;0.002841;0.002823;
0.995664;0.929316;0.839568;0.771187;0.583444;0.248111;0.095183;0.028288;0.005579;0.003403;0.002824;0.002823;
0.997091;0.946637;0.854197;0.764736;0.582841;0.218775;0.081190;0.025479;0.005081;0.003343;0.002823;0.002822;
0.999447;0.976707;0.884094;0.788713;0.588306;0.208780;0.078062;0.021265;0.003223;0.003072;0.002823;0.002822;
0.993318;0.961923;0.879948;0.800247;0.626724;0.270388;0.122863;0.049351;0.016013;0.010971;0.005536;0.002907;
0.998271;0.962261;0.863604;0.795232;0.608645;0.270770;0.122068;0.052979;0.018407;0.009043;0.004752;0.002823;
0.996855;0.951538;0.833743;0.762788;0.601769;0.245170;0.090871;0.028780;0.004884;0.003128;0.002841;0.002840;
0.999347;0.967279;0.859566;0.780537;0.622346;0.259409;0.092403;0.028266;0.003322;0.003139;0.002840;0.002840;
0.999798;0.979004;0.865573;0.783659;0.627067;0.247510;0.092811;0.031868;0.006347;0.003212;0.002840;0.002840;
0.997692;0.956379;0.871603;0.794724;0.638241;0.266554;0.109335;0.038962;0.009162;0.003504;0.002840;0.002840;
0.987690;0.947806;0.853673;0.742396;0.566981;0.247580;0.101807;0.038804;0.013420;0.007816;0.003672;0.002840;
0.999948;0.986020;0.883446;0.813022;0.663316;0.306189;0.142105;0.062829;0.024082;0.011208;0.004111;0.002958;
0.985653;0.935625;0.864951;0.791863;0.614854;0.255666;0.110908;0.041804;0.010906;0.003177;0.002840;0.002840;
0.999167;0.975616;0.901957;0.814732;0.641880;0.275779;0.118582;0.045843;0.018304;0.007992;0.004278;0.003023;
0.985569;0.936153;0.864142;0.795828;0.617459;0.279686;0.134889;0.058625;0.021284;0.010792;0.004008;0.002811;
0.996306;0.959028;0.888320;0.827798;0.673683;0.351927;0.196389;0.107102;0.048607;0.023001;0.010952;0.006489;
0.996321;0.958663;0.871168;0.798146;0.626798;0.284880;0.125579;0.053885;0.019310;0.006585;0.003579;0.002893;
0.999681;0.949568;0.842905;0.776608;0.628190;0.308260;0.132996;0.051089;0.017815;0.010379;0.003854;0.002811;
0.998821;0.963695;0.860653;0.780487;0.624948;0.280004;0.122394;0.056507;0.019346;0.008803;0.003815;0.002859;
0.999974;0.980600;0.866598;0.785948;0.628562;0.271427;0.111314;0.043054;0.009243;0.004787;0.002809;0.002809;
0.999905;0.979690;0.878630;0.803759;0.624536;0.272456;0.114173;0.047936;0.013283;0.005867;0.002905;0.002826;
0.996992;0.968009;0.871196;0.787320;0.625597;0.274276;0.107411;0.033906;0.005018;0.003168;0.002809;0.002809;
0.999842;0.968240;0.861624;0.785226;0.638815;0.280442;0.112989;0.034388;0.004187;0.003888;0.003328;0.003163;
0.980573;0.928758;0.830576;0.769238;0.612492;0.292306;0.134079;0.046978;0.008861;0.003234;0.002809;0.002809;
0.999971;0.990251;0.888226;0.788315;0.628447;0.263674;0.114938;0.053236;0.020647;0.009153;0.002809;0.002809;
0.997526;0.953843;0.863454;0.790668;0.635318;0.267867;0.101828;0.032310;0.004314;0.003261;0.002811;0.002811;
0.999757;0.978786;0.893943;0.803360;0.636164;0.260600;0.094900;0.026965;0.003710;0.003075;0.002811;0.002811;
0.992869;0.948585;0.825137;0.760668;0.603994;0.274797;0.118954;0.055829;0.019898;0.009477;0.003842;0.003213;
0.999349;0.961744;0.854707;0.777829;0.621035;0.259201;0.100188;0.031366;0.004125;0.003136;0.002811;0.002811;
0.999185;0.964348;0.889716;0.815955;0.657640;0.283866;0.130153;0.054340;0.020969;0.010569;0.005998;0.003252;
0.998088;0.943617;0.852058;0.779124;0.615506;0.281912;0.117872;0.038468;0.007719;0.004281;0.002811;0.002811;
0.998439;0.955934;0.856362;0.794441;0.640112;0.284592;0.111007;0.035355;0.004651;0.003214;0.002830;0.002830;
0.996314;0.962221;0.871590;0.815151;0.665752;0.356695;0.196359;0.108448;0.064882;0.049750;0.036408;0.025966;
0.999711;0.969240;0.855437;0.787356;0.610969;0.245424;0.097897;0.034400;0.005450;0.003206;0.002830;0.002830;
0.998817;0.973843;0.885097;0.795001;0.628278;0.269632;0.118280;0.047160;0.016261;0.010035;0.005022;0.002830;
0.978581;0.939689;0.872743;0.800355;0.634789;0.288662;0.125257;0.041135;0.008650;0.005016;0.003553;0.002829;
0.999105;0.964224;0.867635;0.789212;0.635113;0.295423;0.130978;0.044724;0.011573;0.005877;0.003128;0.002972;
0.999783;0.972424;0.892065;0.806574;0.636956;0.264929;0.107256;0.034656;0.005556;0.003193;0.002830;0.002830;
0.995652;0.943185;0.859250;0.782439;0.620107;0.255683;0.110204;0.049549;0.016379;0.008218;0.003378;0.002820;
0.997169;0.950558;0.850945;0.773910;0.599845;0.254441;0.103451;0.034295;0.005519;0.003091;0.002820;0.002820;
0.999486;0.977142;0.873497;0.795949;0.628378;0.265341;0.114434;0.046527;0.012233;0.004975;0.002820;0.002820;
0.995243;0.962531;0.888276;0.811924;0.655625;0.309180;0.133989;0.052061;0.017133;0.010602;0.006191;0.002938;
0.998670;0.968245;0.844455;0.776571;0.616731;0.281034;0.115472;0.038021;0.005548;0.003123;0.002820;0.002820;
0.998730;0.962192;0.879144;0.804291;0.633138;0.272792;0.109170;0.038009;0.008156;0.003488;0.002820;0.002820;
0.999221;0.972079;0.874908;0.797827;0.641149;0.279882;0.114482;0.040277;0.007842;0.003873;0.002891;0.002830;
0.999977;0.980426;0.859958;0.785688;0.636239;0.272895;0.113661;0.040681;0.006783;0.004272;0.002856;0.002830;
0.996737;0.960000;0.859441;0.794362;0.632272;0.274176;0.107547;0.034982;0.006090;0.003223;0.002830;0.002830;
0.992580;0.946223;0.850406;0.782984;0.628485;0.276274;0.117921;0.041204;0.007320;0.003995;0.002873;0.002830;
0.999439;0.962726;0.869890;0.794964;0.639549;0.274087;0.115179;0.054191;0.025454;0.014285;0.005545;0.002830;
0.999715;0.972578;0.878630;0.816564;0.653827;0.285641;0.120598;0.042089;0.009431;0.003258;0.002830;0.002830;
0.996191;0.952620;0.873622;0.815570;0.665865;0.357692;0.201713;0.118045;0.081476;0.063085;0.043724;0.030025;
0.999740;0.975494;0.878185;0.794880;0.614058;0.255824;0.097949;0.028207;0.003947;0.003062;0.002805;0.002805;
0.995986;0.956963;0.843083;0.776122;0.606906;0.254395;0.107859;0.040562;0.019007;0.012928;0.006735;0.002920;
0.999990;0.987729;0.882885;0.797954;0.612070;0.239136;0.101263;0.044860;0.023522;0.017316;0.008446;0.004686;
0.999537;0.963096;0.857317;0.774202;0.602985;0.241426;0.088360;0.022361;0.003189;0.003109;0.002805;0.002805;
0.992515;0.937222;0.857451;0.785337;0.621150;0.261209;0.102591;0.032660;0.005587;0.003116;0.002805;0.002805;
0.999817;0.977568;0.872674;0.799310;0.634735;0.267193;0.115183;0.048546;0.017145;0.011600;0.006934;0.002919;
0.993389;0.945409;0.850571;0.792371;0.643606;0.286858;0.130246;0.059824;0.023422;0.008966;0.004646;0.002848;
0.997983;0.970098;0.860707;0.797566;0.621789;0.253983;0.106382;0.036719;0.007705;0.004246;0.002869;0.002848;
0.998669;0.963801;0.865471;0.792602;0.622651;0.263172;0.111427;0.048122;0.021301;0.016168;0.009908;0.004548;
0.984104;0.940368;0.839256;0.783143;0.631854;0.287674;0.136012;0.057504;0.024120;0.010781;0.004333;0.002848;
0.999112;0.956937;0.855365;0.795965;0.650008;0.290296;0.132871;0.051344;0.022193;0.017298;0.010730;0.006734;
0.997993;0.963934;0.850551;0.786336;0.619010;0.262678;0.103594;0.035114;0.006574;0.003852;0.003185;0.002862;
0.999192;0.954947;0.829731;0.773226;0.628877;0.285964;0.120680;0.044848;0.011906;0.007126;0.005023;0.003414;
0.999080;0.959136;0.850135;0.787732;0.638773;0.293734;0.130662;0.046526;0.007185;0.003110;0.002826;0.002826;
0.987294;0.929481;0.836098;0.765969;0.625271;0.293019;0.143971;0.068012;0.029451;0.016726;0.008347;0.003915;
0.999115;0.953033;0.841504;0.784583;0.631225;0.289824;0.129182;0.052656;0.016864;0.009970;0.003872;0.002875;
0.999864;0.966291;0.868176;0.800533;0.633163;0.269490;0.112686;0.045071;0.015473;0.008136;0.003964;0.002862;
0.999368;0.966995;0.860114;0.798663;0.632298;0.272674;0.116291;0.042584;0.014319;0.008006;0.003330;0.002826;
0.999643;0.968367;0.861394;0.789422;0.637619;0.294538;0.132278;0.058659;0.019976;0.014578;0.008228;0.003947;
