thr_100;thr_120;thr_140;thr_160;thr_180;thr_200;thr_220;thr_240;
0.782220;0.467197;0.271016;0.182028;0.108063;0.051175;0.008691;0.000026;
0.778268;0.466618;0.271279;0.182793;0.108070;0.051605;0.008760;0.000026;
0.778053;0.470456;0.272500;0.183581;0.109167;0.051670;0.009570;0.000023;
0.776497;0.472116;0.273597;0.184635;0.108538;0.051686;0.009333;0.000033;
0.774069;0.470173;0.274222;0.185055;0.109173;0.051803;0.009372;0.000026;
0.772731;0.469046;0.273551;0.183789;0.109030;0.050615;0.007611;0.000013;
0.772705;0.469961;0.274085;0.185114;0.109167;0.050589;0.007725;0.000023;
0.772083;0.469193;0.273496;0.185091;0.109072;0.049730;0.007777;0.000020;
0.773620;0.469912;0.274723;0.184993;0.109001;0.049167;0.007288;0.000020;
0.773229;0.475804;0.275726;0.184753;0.108590;0.047773;0.005205;0.000007;
0.774974;0.480417;0.278841;0.186416;0.111051;0.048473;0.006263;0.000010;
0.780241;0.497314;0.285352;0.187897;0.110133;0.046758;0.005605;0.000013;
0.779827;0.485758;0.287318;0.188672;0.110596;0.044951;0.003896;0.000010;
0.782725;0.492288;0.280863;0.185176;0.105413;0.042962;0.005163;0.000003;
0.799014;0.497109;0.282035;0.186924;0.108669;0.049193;0.007243;0.000016;
0.801253;0.494779;0.286706;0.187617;0.110176;0.048665;0.008343;0.000016;
0.815947;0.501680;0.285176;0.187321;0.110452;0.050029;0.005179;0.000016;
0.787695;0.481214;0.272246;0.184678;0.105234;0.041253;0.002780;0.000000;
0.787106;0.483851;0.271995;0.180898;0.107936;0.042985;0.003971;0.000000;
0.780944;0.484391;0.280049;0.182340;0.105553;0.041429;0.003646;0.000000;
0.804932;0.510641;0.296436;0.192025;0.110654;0.045358;0.004424;0.000000;
0.851797;0.514020;0.290964;0.188542;0.106605;0.037054;0.001960;0.000000;
0.812249;0.507920;0.286673;0.186289;0.108903;0.038171;0.001374;0.000000;
0.821104;0.506309;0.281706;0.186048;0.110365;0.045635;0.004466;0.000003;
0.827256;0.560960;0.363893;0.243740;0.134150;0.046735;0.006673;0.000016;
0.793802;0.507220;0.292087;0.188314;0.109333;0.044834;0.004359;0.000000;
0.804801;0.509648;0.294398;0.186999;0.106979;0.040059;0.001963;0.000000;
0.795602;0.507178;0.294717;0.185615;0.105345;0.043896;0.005270;0.000007;
0.825999;0.520537;0.285449;0.186712;0.106413;0.044886;0.006012;0.000010;
0.816240;0.526159;0.286781;0.188776;0.110176;0.041172;0.003473;0.000003;
0.813057;0.531260;0.292982;0.188014;0.109980;0.042673;0.002949;0.000000;
0.854316;0.544352;0.292780;0.192074;0.112686;0.044092;0.004775;0.000000;
0.824827;0.521634;0.291458;0.190999;0.111188;0.042168;0.003190;0.000000;
0.818737;0.523167;0.285967;0.185850;0.100046;0.035762;0.001735;0.000000;
0.827985;0.509795;0.274684;0.183926;0.107796;0.046618;0.006836;0.000013;
0.855042;0.498506;0.276214;0.183919;0.108929;0.046917;0.004801;0.000007;
0.806673;0.498727;0.273789;0.186283;0.110687;0.047822;0.006992;0.000016;
0.809795;0.489922;0.272936;0.186133;0.108529;0.048685;0.006973;0.000003;
0.813802;0.506276;0.279492;0.186771;0.107660;0.048363;0.007064;0.000013;
0.845788;0.535690;0.290618;0.193747;0.116396;0.054746;0.007357;0.000000;
0.877119;0.527428;0.285013;0.196602;0.115573;0.053337;0.008320;0.000016;
0.832799;0.498213;0.277083;0.188226;0.111895;0.049105;0.007181;0.000016;
0.795625;0.490290;0.270589;0.184505;0.106950;0.050176;0.008623;0.000013;
0.805010;0.480270;0.269954;0.183509;0.113216;0.051400;0.008571;0.000026;
0.825853;0.525680;0.292054;0.188190;0.106654;0.051325;0.008070;0.000023;
0.787669;0.472959;0.268913;0.182038;0.107171;0.050199;0.008102;0.000023;
0.783724;0.473457;0.268740;0.182285;0.107480;0.050540;0.008815;0.000023;
0.771546;0.467965;0.266833;0.181885;0.106956;0.052021;0.009482;0.000029;
0.768962;0.466432;0.267155;0.181755;0.107435;0.051592;0.009209;0.000033;
0.773109;0.467656;0.266673;0.181068;0.108047;0.051868;0.009687;0.000029;
0.764375;0.460329;0.264170;0.179307;0.106491;0.050687;0.009023;0.000023;
0.760586;0.459993;0.263997;0.179521;0.106937;0.050524;0.008893;0.000026;
0.771471;0.465771;0.265726;0.181048;0.107471;0.050563;0.009310;0.000029;
0.764378;0.462529;0.265088;0.179779;0.106185;0.050296;0.009121;0.000029;
0.761445;0.462874;0.265820;0.179290;0.106081;0.050273;0.009411;0.000029;
0.760260;0.463177;0.265410;0.178789;0.105498;0.050804;0.009762;0.000033;
0.761436;0.463766;0.266175;0.178828;0.105407;0.051370;0.009720;0.000026;
0.756130;0.460599;0.265794;0.178532;0.105869;0.050791;0.009326;0.000026;
0.759108;0.465046;0.266969;0.179209;0.106165;0.050882;0.009616;0.000033;
0.758018;0.464867;0.266566;0.179863;0.106390;0.050410;0.008883;0.000026;
0.758626;0.464593;0.266689;0.179954;0.106494;0.050218;0.008704;0.000029;
0.763112;0.468796;0.268177;0.181149;0.107796;0.050208;0.008910;0.000023;
0.757041;0.465622;0.266253;0.180205;0.106764;0.050257;0.008857;0.000029;
0.763135;0.469974;0.268971;0.180283;0.106803;0.050221;0.008317;0.000020;
0.757503;0.466592;0.266966;0.179518;0.106458;0.050384;0.008122;0.000020;
0.757620;0.465758;0.266309;0.179850;0.106982;0.049479;0.007487;0.000023;
0.756393;0.466130;0.267184;0.179583;0.106641;0.049473;0.006621;0.000016;
0.759222;0.469170;0.268402;0.180303;0.107354;0.049137;0.006208;0.000016;
0.751921;0.464674;0.265957;0.178760;0.107533;0.049831;0.007389;0.000016;
0.750625;0.462399;0.266374;0.179652;0.106012;0.050020;0.007842;0.000023;
0.747796;0.465085;0.266413;0.179007;0.105661;0.050654;0.008418;0.000026;
0.748444;0.462572;0.265830;0.179515;0.106322;0.050013;0.008711;0.000023;
0.753203;0.466667;0.269561;0.181318;0.107441;0.050153;0.008171;0.000020;
0.747985;0.467035;0.268021;0.181410;0.109134;0.048913;0.007585;0.000023;
0.750983;0.482663;0.269652;0.182839;0.107969;0.049567;0.006794;0.000023;
0.752139;0.477826;0.272194;0.184382;0.110534;0.046195;0.005485;0.000007;
0.741315;0.484753;0.274801;0.186383;0.110534;0.044421;0.002767;0.000000;
0.748581;0.488509;0.272432;0.182852;0.107272;0.046803;0.004616;0.000003;
0.731982;0.466227;0.271634;0.181777;0.108073;0.049951;0.008496;0.000016;
0.731618;0.471927;0.271419;0.186475;0.115700;0.059961;0.012230;0.000023;
0.748327;0.478421;0.270000;0.182354;0.108545;0.049307;0.007630;0.000016;
0.728750;0.471611;0.270313;0.181966;0.107344;0.050117;0.007142;0.000013;
0.732399;0.481634;0.271738;0.182275;0.107744;0.050029;0.006820;0.000010;
0.729232;0.482842;0.281191;0.189232;0.109424;0.048796;0.005505;0.000003;
0.728835;0.492223;0.279548;0.196686;0.120120;0.046514;0.004616;0.000003;
0.726940;0.473171;0.278089;0.187292;0.111315;0.045651;0.004583;0.000013;
0.724723;0.473382;0.273724;0.185404;0.109333;0.043698;0.003424;0.000000;
0.720257;0.467744;0.274811;0.184245;0.108737;0.047777;0.006787;0.000023;
0.737383;0.464395;0.278857;0.192227;0.112952;0.052669;0.008776;0.000020;
0.805326;0.497721;0.279974;0.195830;0.118786;0.062835;0.010309;0.000007;
0.706400;0.460299;0.279805;0.186497;0.110205;0.052021;0.009782;0.000029;
0.702721;0.454147;0.278607;0.189189;0.113330;0.051976;0.009508;0.000029;
0.692650;0.450908;0.272555;0.188799;0.111823;0.052604;0.008672;0.000020;
0.692272;0.459880;0.279098;0.191104;0.112275;0.049928;0.006051;0.000010;
0.682946;0.457266;0.277650;0.190160;0.111680;0.048727;0.006260;0.000013;
0.697507;0.463050;0.280202;0.193405;0.115638;0.047712;0.005911;0.000010;
0.690091;0.454118;0.276921;0.191035;0.108799;0.044860;0.004404;0.000003;
0.694635;0.457572;0.274840;0.189294;0.109167;0.047516;0.006045;0.000007;
0.704837;0.458236;0.283786;0.192363;0.111787;0.044743;0.003949;0.000007;
0.704548;0.453613;0.278040;0.195003;0.105462;0.031064;0.000221;0.000000;
0.716413;0.459665;0.271374;0.187614;0.104355;0.040785;0.003743;0.000000;
0.730101;0.457816;0.272884;0.187751;0.108910;0.044993;0.005046;0.000023;
0.743701;0.462822;0.274307;0.187402;0.109684;0.046331;0.004707;0.000013;
0.761260;0.469281;0.276165;0.188874;0.112152;0.046423;0.007122;0.000016;
0.764857;0.485394;0.277253;0.195729;0.111123;0.050042;0.006797;0.000016;
0.768411;0.496699;0.280921;0.189424;0.110667;0.049987;0.006715;0.000016;
0.775094;0.486143;0.277793;0.189320;0.111566;0.049733;0.006328;0.000003;
0.789079;0.487285;0.277520;0.191504;0.111647;0.050739;0.006686;0.000003;
0.785342;0.493743;0.279495;0.189596;0.111777;0.051458;0.007389;0.000023;
0.795400;0.484144;0.276771;0.191836;0.112751;0.050423;0.007926;0.000023;
0.795407;0.497653;0.279440;0.189707;0.111914;0.049714;0.007354;0.000013;
0.787191;0.482715;0.275693;0.190384;0.111003;0.050280;0.008187;0.000020;
0.795039;0.491598;0.281982;0.187692;0.110514;0.051452;0.007048;0.000023;
0.794040;0.482952;0.273975;0.186930;0.110902;0.051064;0.006823;0.000013;
0.786712;0.487718;0.273792;0.187103;0.111865;0.049626;0.006462;0.000010;
0.784583;0.496924;0.273743;0.190553;0.111553;0.048822;0.005446;0.000007;
0.792607;0.487419;0.276211;0.190010;0.115482;0.048831;0.006396;0.000020;
0.791634;0.492591;0.275615;0.188708;0.113109;0.048665;0.004603;0.000000;
0.788831;0.498525;0.283890;0.190208;0.111751;0.049674;0.005973;0.000003;
0.792754;0.492360;0.283245;0.189326;0.113109;0.047204;0.006318;0.000010;
0.789561;0.494365;0.274469;0.187435;0.111204;0.047334;0.004876;0.000007;
0.801393;0.492607;0.279893;0.195296;0.113786;0.051956;0.008851;0.000016;
0.811491;0.498089;0.279596;0.188350;0.113200;0.052399;0.007852;0.000023;
0.818766;0.504255;0.278923;0.191455;0.114525;0.052373;0.008975;0.000042;
0.802314;0.490339;0.276494;0.188600;0.111188;0.050729;0.008151;0.000020;
0.813105;0.504974;0.284115;0.193682;0.114160;0.051904;0.007842;0.000016;
0.821068;0.507451;0.279440;0.192614;0.114652;0.051781;0.008164;0.000026;
0.813200;0.494792;0.277077;0.192747;0.113551;0.052100;0.008672;0.000020;
0.806725;0.494333;0.276429;0.190397;0.113678;0.053493;0.009697;0.000026;
0.818490;0.501097;0.275573;0.189150;0.112646;0.053327;0.009616;0.000029;
0.815202;0.498555;0.278213;0.195371;0.112874;0.053402;0.008229;0.000016;
0.832135;0.495977;0.279150;0.193376;0.114043;0.052484;0.009027;0.000023;
0.802308;0.493083;0.277523;0.191628;0.114225;0.052829;0.008929;0.000026;
0.781810;0.486185;0.274456;0.191217;0.112005;0.053551;0.009430;0.000026;
0.785290;0.486771;0.274740;0.190563;0.111995;0.054049;0.009281;0.000033;
0.783076;0.485898;0.274463;0.190557;0.112770;0.052174;0.008786;0.000029;
0.790283;0.496156;0.275609;0.191159;0.113538;0.052350;0.007959;0.000016;
0.786927;0.488747;0.276992;0.191787;0.113477;0.050065;0.006852;0.000013;
0.797773;0.488890;0.275150;0.190410;0.112256;0.051204;0.006803;0.000007;
0.791331;0.481605;0.273988;0.188698;0.112923;0.052266;0.006553;0.000020;
0.793721;0.488496;0.274115;0.189577;0.118184;0.055355;0.008252;0.000029;
0.799727;0.495192;0.281097;0.195540;0.116507;0.053268;0.009658;0.000029;
0.805732;0.498844;0.277581;0.189408;0.112031;0.053206;0.009935;0.000029;
0.803232;0.490365;0.275755;0.190352;0.112783;0.053327;0.008750;0.000020;
0.807920;0.497087;0.277510;0.191022;0.113320;0.052314;0.007819;0.000023;
0.808786;0.502210;0.279844;0.191335;0.113457;0.051826;0.008525;0.000016;
0.805160;0.497503;0.276712;0.189095;0.113034;0.052601;0.006595;0.000007;
0.817715;0.505361;0.274798;0.187910;0.110824;0.050345;0.006608;0.000016;
0.816478;0.484287;0.274632;0.187308;0.109961;0.051562;0.008617;0.000020;
0.803753;0.491436;0.276413;0.190098;0.111882;0.053490;0.009990;0.000026;
0.810573;0.499209;0.275495;0.192741;0.115895;0.053838;0.010277;0.000029;
0.802552;0.490713;0.273773;0.189033;0.112399;0.052962;0.009863;0.000029;
0.794079;0.483743;0.272777;0.189583;0.111491;0.052552;0.009102;0.000026;
0.787406;0.480007;0.273509;0.188926;0.110817;0.052653;0.008828;0.000033;
0.789512;0.484808;0.272236;0.187689;0.111641;0.052106;0.009375;0.000023;
0.794681;0.488441;0.275029;0.188753;0.111976;0.052061;0.008763;0.000023;
0.792165;0.490827;0.275804;0.187285;0.110700;0.053590;0.009079;0.000026;
0.793307;0.491230;0.277012;0.187926;0.111445;0.053164;0.008988;0.000013;
0.787588;0.495947;0.278203;0.194655;0.115791;0.059782;0.012054;0.000124;
0.790674;0.490902;0.273870;0.189108;0.111748;0.052998;0.009238;0.000026;
0.787243;0.482536;0.273063;0.187614;0.111556;0.052975;0.009707;0.000029;
0.790062;0.484443;0.275332;0.188073;0.112340;0.053633;0.009909;0.000033;
0.787256;0.486592;0.275661;0.187360;0.111689;0.053659;0.009889;0.000026;
0.782646;0.487067;0.276042;0.187344;0.111790;0.052461;0.009395;0.000036;
0.784388;0.490498;0.279919;0.189323;0.112741;0.052848;0.009193;0.000026;
0.795599;0.499844;0.277591;0.189219;0.113053;0.051914;0.008337;0.000016;
0.782126;0.489707;0.276257;0.188714;0.114658;0.052279;0.008353;0.000016;
0.786657;0.489554;0.277520;0.187878;0.112360;0.051930;0.008148;0.000010;
0.790150;0.492959;0.277389;0.190664;0.112907;0.052507;0.008643;0.000023;
0.786514;0.484840;0.274684;0.187419;0.111263;0.052897;0.009023;0.000029;
0.785225;0.489342;0.277132;0.187096;0.111790;0.052910;0.008675;0.000020;
0.787122;0.487406;0.278942;0.188405;0.112669;0.052054;0.007952;0.000020;
0.795186;0.493086;0.275785;0.188799;0.113389;0.051982;0.007881;0.000023;
0.792884;0.497035;0.284375;0.196296;0.116113;0.058395;0.010039;0.000020;
0.808923;0.496198;0.279027;0.188242;0.111589;0.052174;0.006911;0.000010;
0.797803;0.489362;0.273971;0.186390;0.111253;0.052367;0.008190;0.000023;
0.815465;0.499388;0.286208;0.192871;0.117308;0.065511;0.015446;0.000088;
0.843177;0.508480;0.286855;0.192402;0.116618;0.055316;0.008451;0.000029;
0.795970;0.492432;0.277754;0.187819;0.110625;0.051022;0.007572;0.000013;
0.792021;0.492432;0.276009;0.186602;0.111823;0.049844;0.006934;0.000013;
0.797461;0.501855;0.291253;0.187373;0.111273;0.049801;0.007598;0.000010;
0.790426;0.506012;0.285456;0.188734;0.111904;0.043079;0.004801;0.000010;
0.812158;0.503639;0.276615;0.188740;0.111113;0.034355;0.001032;0.000000;
0.807826;0.505469;0.284652;0.191455;0.112119;0.047230;0.004570;0.000000;
0.803796;0.519567;0.291800;0.193027;0.115247;0.046276;0.004893;0.000000;
0.813958;0.514782;0.288122;0.193704;0.118099;0.045400;0.004144;0.000007;
0.821891;0.491452;0.274886;0.188968;0.111400;0.044544;0.002292;0.000000;
0.806751;0.501426;0.279619;0.190703;0.113187;0.050752;0.006657;0.000016;
0.807201;0.504098;0.283385;0.191914;0.112653;0.051143;0.007100;0.000013;
0.810465;0.516016;0.284033;0.193776;0.116908;0.052422;0.007627;0.000010;
0.828014;0.515247;0.283444;0.194066;0.112998;0.049277;0.005785;0.000010;
0.810658;0.504590;0.280459;0.189814;0.112269;0.051038;0.006742;0.000016;
0.819167;0.497725;0.279359;0.188727;0.112588;0.050563;0.006862;0.000016;
0.811413;0.502529;0.279603;0.190426;0.114147;0.053721;0.008929;0.000013;
0.809648;0.501270;0.281686;0.191465;0.112220;0.053138;0.008838;0.000010;
0.827917;0.520293;0.290443;0.195602;0.116035;0.056208;0.009827;0.000026;
0.811953;0.494007;0.278643;0.189167;0.111885;0.053037;0.008975;0.000013;
0.826624;0.504362;0.286224;0.195977;0.112874;0.051901;0.007249;0.000020;
0.821077;0.523828;0.288896;0.197575;0.120426;0.056165;0.009082;0.000020;
0.779678;0.466432;0.270420;0.182161;0.107422;0.045716;0.005146;0.000000;
0.798587;0.499977;0.275882;0.189648;0.112526;0.053451;0.008825;0.000023;
0.805023;0.494883;0.280286;0.189671;0.113102;0.051488;0.008301;0.000016;
0.809876;0.499102;0.277858;0.190544;0.111432;0.049974;0.006533;0.000010;
0.800163;0.508730;0.280163;0.189255;0.112965;0.050908;0.006764;0.000013;
0.811738;0.494072;0.275508;0.188805;0.112865;0.049870;0.005771;0.000013;
0.793623;0.490579;0.278617;0.192171;0.113066;0.051097;0.006979;0.000016;
0.797546;0.496302;0.277946;0.194157;0.114772;0.049906;0.006276;0.000013;
0.816156;0.507210;0.282949;0.191748;0.112897;0.048610;0.006081;0.000000;
0.798311;0.499173;0.280840;0.191706;0.111751;0.051351;0.006266;0.000000;
0.805439;0.500713;0.282845;0.188799;0.111198;0.050505;0.008516;0.000023;
0.809782;0.499310;0.277184;0.190153;0.112568;0.051738;0.008044;0.000020;
0.811416;0.498291;0.284264;0.189935;0.112432;0.050908;0.008262;0.000020;
0.822839;0.510658;0.287939;0.197721;0.117686;0.052656;0.007852;0.000016;
0.815521;0.511667;0.278600;0.191709;0.114616;0.049229;0.006820;0.000013;
0.822555;0.513275;0.282507;0.194277;0.113551;0.048665;0.006891;0.000003;
0.826523;0.510465;0.285853;0.192751;0.113301;0.050475;0.005811;0.000013;
0.819938;0.510941;0.280586;0.190807;0.112441;0.049759;0.005433;0.000003;
0.825505;0.517210;0.280417;0.192689;0.114798;0.050247;0.006859;0.000000;
0.830596;0.498704;0.282998;0.189922;0.112402;0.048327;0.005674;0.000010;
0.811579;0.509512;0.285628;0.192998;0.112210;0.052406;0.008278;0.000026;
0.829199;0.506855;0.278141;0.192393;0.111924;0.052445;0.007956;0.000016;
0.820094;0.498317;0.279014;0.194229;0.112858;0.052712;0.009271;0.000026;
0.813965;0.486497;0.275465;0.187607;0.112988;0.053278;0.009176;0.000013;
0.805020;0.497533;0.279342;0.192894;0.112591;0.053366;0.008470;0.000026;
0.809688;0.504867;0.275820;0.190156;0.115986;0.052559;0.007594;0.000023;
0.806611;0.500859;0.277995;0.191377;0.115003;0.052526;0.007946;0.000010;
0.800671;0.494098;0.278252;0.191237;0.114401;0.051842;0.007464;0.000016;
0.808496;0.501331;0.280700;0.193024;0.113750;0.051732;0.008005;0.000020;
0.802660;0.491702;0.277389;0.190394;0.114033;0.051995;0.007699;0.000020;
0.787321;0.488796;0.276683;0.189027;0.114242;0.052301;0.007734;0.000020;
0.789010;0.493698;0.276084;0.188971;0.112845;0.051527;0.006852;0.000010;
0.789421;0.499339;0.277275;0.189382;0.112865;0.051299;0.006266;0.000016;
0.800378;0.500462;0.286289;0.193288;0.116270;0.055039;0.008490;0.000016;
0.800889;0.500225;0.275205;0.189105;0.111742;0.047845;0.005160;0.000003;
0.797093;0.499460;0.276667;0.188617;0.111247;0.050843;0.008571;0.000023;
0.808975;0.500960;0.278617;0.188200;0.111663;0.051107;0.008340;0.000013;
0.801836;0.501364;0.279587;0.188174;0.111833;0.051488;0.007210;0.000016;
0.809186;0.497373;0.274111;0.186771;0.110130;0.051745;0.007891;0.000007;
0.820426;0.497972;0.280296;0.190856;0.113210;0.051641;0.008695;0.000023;
0.806995;0.497939;0.278184;0.188099;0.112318;0.051706;0.009154;0.000023;
0.818688;0.493467;0.277308;0.188841;0.112389;0.053122;0.009479;0.000026;
0.828034;0.514818;0.278174;0.188265;0.111820;0.053337;0.009352;0.000026;
0.801136;0.489609;0.274831;0.186618;0.111035;0.052588;0.008984;0.000026;
0.793203;0.490404;0.275156;0.187464;0.111348;0.053675;0.009889;0.000033;
0.809678;0.496322;0.274906;0.187868;0.111540;0.053239;0.009085;0.000010;
0.804583;0.487900;0.277054;0.187393;0.111299;0.053903;0.009883;0.000029;
0.792959;0.483942;0.274303;0.187432;0.111136;0.053271;0.009788;0.000023;
0.799883;0.490371;0.274095;0.188154;0.111960;0.053151;0.009111;0.000020;
0.785332;0.484502;0.273883;0.188210;0.111130;0.049297;0.006383;0.000013;
0.790967;0.496094;0.282109;0.190345;0.112783;0.050531;0.007080;0.000010;
0.786260;0.499079;0.286826;0.191159;0.113314;0.049229;0.006003;0.000016;
0.784440;0.497214;0.283301;0.190986;0.113079;0.049261;0.005706;0.000016;
0.786475;0.503981;0.282145;0.188239;0.109121;0.042995;0.004434;0.000010;
0.793018;0.509697;0.286559;0.188887;0.110693;0.040241;0.003158;0.000000;
0.794792;0.508994;0.282767;0.189082;0.110492;0.038988;0.003555;0.000000;
0.791279;0.497829;0.279053;0.190260;0.109798;0.044821;0.004912;0.000007;
0.794027;0.496279;0.281764;0.189912;0.111273;0.048594;0.006270;0.000020;
0.793219;0.504375;0.283776;0.189678;0.111934;0.048057;0.006615;0.000023;
0.806768;0.511383;0.279870;0.189463;0.111250;0.049193;0.006302;0.000016;
0.827051;0.515609;0.284717;0.192197;0.111592;0.049551;0.005231;0.000003;
0.824320;0.517253;0.285983;0.192604;0.114463;0.049681;0.006247;0.000016;
0.859561;0.518089;0.284974;0.194544;0.117279;0.052223;0.006660;0.000013;
0.816628;0.508590;0.283760;0.189906;0.114307;0.049762;0.006338;0.000010;
0.815703;0.516169;0.290156;0.194827;0.116504;0.050107;0.006976;0.000020;
0.826816;0.510417;0.280550;0.189362;0.111602;0.049993;0.007728;0.000013;
0.898597;0.704987;0.438564;0.223421;0.116855;0.050811;0.006338;0.000016;
0.845667;0.543773;0.291113;0.196611;0.121442;0.055713;0.009616;0.000016;
0.826813;0.507754;0.281650;0.189759;0.113379;0.051175;0.007103;0.000016;
0.818626;0.506331;0.279889;0.190036;0.112835;0.051615;0.006559;0.000013;
0.814932;0.516976;0.285895;0.190514;0.114548;0.052562;0.008128;0.000013;
0.831087;0.511315;0.280023;0.190104;0.113870;0.050260;0.008311;0.000020;
0.819303;0.492539;0.276374;0.189827;0.113053;0.051442;0.007741;0.000016;
0.813600;0.503750;0.277025;0.192529;0.113594;0.051641;0.007480;0.000020;
0.803203;0.505062;0.278353;0.189945;0.111657;0.051449;0.007858;0.000020;
0.787269;0.475228;0.278926;0.187985;0.109687;0.044723;0.005872;0.000020;
0.780775;0.481999;0.278066;0.183493;0.105895;0.043734;0.004349;0.000016;
0.813532;0.508994;0.277614;0.191195;0.111973;0.048704;0.005693;0.000013;
0.836292;0.507965;0.279062;0.192262;0.112611;0.050807;0.008418;0.000026;
0.817067;0.507067;0.286429;0.194232;0.116357;0.049606;0.006084;0.000007;
0.775661;0.494473;0.273314;0.183577;0.107386;0.041123;0.002783;0.000003;
0.813701;0.519505;0.287855;0.190426;0.113519;0.048704;0.005433;0.000010;
0.833105;0.513164;0.287855;0.196178;0.115130;0.050270;0.004548;0.000007;
0.827083;0.522783;0.282741;0.191090;0.111383;0.043109;0.004333;0.000007;
0.814326;0.513128;0.280007;0.189590;0.111185;0.048672;0.007682;0.000007;
0.830599;0.505882;0.276947;0.187467;0.112601;0.051081;0.007295;0.000023;
0.832321;0.507956;0.278835;0.189232;0.116771;0.051016;0.008040;0.000013;
0.842490;0.507324;0.278939;0.189349;0.113356;0.050856;0.007633;0.000023;
0.827520;0.498288;0.275964;0.188883;0.111520;0.050514;0.007786;0.000016;
0.842539;0.514219;0.276898;0.190433;0.110980;0.051979;0.008714;0.000026;
0.803604;0.479222;0.269837;0.187585;0.113359;0.047275;0.006143;0.000013;
0.798066;0.473353;0.266543;0.182705;0.107008;0.045931;0.006175;0.000010;
0.814069;0.503278;0.276214;0.189294;0.111204;0.051579;0.007585;0.000023;
0.826530;0.501976;0.283831;0.201283;0.130602;0.073278;0.023167;0.000055;
0.791292;0.493610;0.274408;0.187477;0.111107;0.050719;0.007106;0.000020;
0.793789;0.487865;0.276224;0.188223;0.110967;0.050023;0.007269;0.000023;
0.787067;0.484717;0.274762;0.187051;0.110892;0.050426;0.007848;0.000016;
0.795830;0.491696;0.277656;0.189245;0.112438;0.053568;0.008223;0.000013;
0.794824;0.495117;0.275768;0.189199;0.112786;0.051387;0.008200;0.000026;
0.789173;0.490348;0.274782;0.189062;0.112035;0.051429;0.006891;0.000013;
0.789232;0.492751;0.279368;0.190898;0.111556;0.051195;0.006777;0.000007;
0.786016;0.495283;0.279720;0.188646;0.111198;0.050169;0.006123;0.000007;
0.795280;0.497367;0.275898;0.188086;0.111878;0.051243;0.007262;0.000010;
0.792500;0.499030;0.276699;0.189225;0.111370;0.051338;0.006061;0.000010;
0.801286;0.499440;0.278656;0.188939;0.112074;0.050492;0.005742;0.000016;
0.803958;0.505482;0.279212;0.192230;0.113027;0.050192;0.007389;0.000013;
0.823783;0.511400;0.286553;0.191829;0.112910;0.050143;0.006891;0.000010;
0.801973;0.499053;0.280814;0.191859;0.116810;0.050941;0.006836;0.000016;
0.826755;0.515521;0.287588;0.192523;0.113037;0.050290;0.006504;0.000007;
0.822041;0.506800;0.282956;0.190212;0.115065;0.049688;0.006436;0.000016;
0.848398;0.523197;0.286419;0.190641;0.112780;0.050075;0.006842;0.000016;
0.818330;0.493382;0.277061;0.188363;0.112454;0.049655;0.007435;0.000016;
0.843096;0.511191;0.283180;0.190189;0.113060;0.051449;0.007510;0.000013;
0.818125;0.509460;0.279453;0.189648;0.112565;0.050814;0.007839;0.000010;
0.822012;0.517432;0.290433;0.196361;0.115540;0.054658;0.008737;0.000029;
0.794401;0.498936;0.277773;0.190638;0.113844;0.051488;0.007910;0.000016;
0.806305;0.499505;0.277910;0.190417;0.111117;0.051354;0.007145;0.000020;
0.816400;0.508118;0.279502;0.190306;0.113083;0.052168;0.008337;0.000023;
0.826602;0.504482;0.279092;0.190029;0.113405;0.050671;0.007956;0.000013;
0.847038;0.571891;0.339928;0.232227;0.141309;0.063704;0.010439;0.000016;
0.813997;0.501650;0.277832;0.192129;0.118363;0.055150;0.009134;0.000020;
0.796829;0.499248;0.276676;0.189837;0.112201;0.052210;0.008701;0.000026;
0.793831;0.501637;0.279098;0.189128;0.113929;0.052441;0.008096;0.000026;
0.816790;0.529883;0.284691;0.189391;0.111764;0.050957;0.007282;0.000010;
0.805459;0.506735;0.280798;0.189521;0.112243;0.050423;0.006289;0.000007;
0.806149;0.500475;0.280026;0.189880;0.111442;0.050091;0.006549;0.000010;
0.814961;0.528577;0.292777;0.188870;0.111924;0.052637;0.008444;0.000010;
0.800133;0.495361;0.278268;0.189059;0.112168;0.050163;0.007227;0.000013;
0.796081;0.498138;0.281045;0.191257;0.113278;0.051481;0.006501;0.000020;
0.803438;0.499769;0.276631;0.189183;0.115843;0.051185;0.006270;0.000010;
0.804876;0.499710;0.279772;0.190941;0.113770;0.051729;0.008298;0.000020;
0.807949;0.501169;0.277780;0.188789;0.113421;0.050547;0.006146;0.000007;
0.806546;0.500524;0.278483;0.191481;0.115273;0.050921;0.007799;0.000023;
0.802946;0.503542;0.281930;0.191211;0.111217;0.051556;0.007074;0.000010;
0.799691;0.504508;0.277324;0.189261;0.112760;0.050859;0.008044;0.000023;
0.811257;0.503678;0.279001;0.190990;0.112370;0.052373;0.009144;0.000033;
0.833932;0.501995;0.278613;0.192350;0.118037;0.051374;0.007712;0.000016;
0.807575;0.493828;0.280684;0.189639;0.112770;0.051117;0.007985;0.000023;
0.804645;0.494941;0.279492;0.190120;0.112549;0.052731;0.009453;0.000029;
0.825225;0.504189;0.278415;0.190387;0.112891;0.051797;0.007474;0.000023;
0.817477;0.492523;0.275599;0.188783;0.112161;0.051530;0.007100;0.000000;
