thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.091054;0.048344;0.023800;0.010002;0.003562;0.000607;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;
0.138686;0.094477;0.065968;0.044575;0.026124;0.014405;0.006194;0.001278;0.000122;0.000000;0.000000;0.000000;
0.145991;0.086636;0.057580;0.036731;0.021868;0.015073;0.008715;0.002616;0.000497;0.000180;0.000000;0.000000;
0.239183;0.143861;0.094367;0.059319;0.034446;0.022783;0.015900;0.008305;0.005014;0.002527;0.000000;0.000000;
0.154391;0.084245;0.040923;0.017772;0.007041;0.001826;0.000162;0.000000;0.000000;0.000000;0.000000;0.000000;
0.169320;0.096723;0.058879;0.035101;0.016889;0.008238;0.002447;0.000292;0.000000;0.000000;0.000000;0.000000;
0.126525;0.071701;0.038742;0.022656;0.013548;0.006302;0.001576;0.000155;0.000000;0.000000;0.000000;0.000000;
0.108841;0.044334;0.019056;0.009036;0.004170;0.001050;0.000102;0.000000;0.000000;0.000000;0.000000;0.000000;
0.166688;0.091775;0.054780;0.027911;0.011010;0.003812;0.001959;0.000314;0.000000;0.000000;0.000000;0.000000;
0.127198;0.067768;0.036729;0.018638;0.006551;0.002000;0.000126;0.000000;0.000000;0.000000;0.000000;0.000000;
0.150866;0.090770;0.053925;0.034789;0.022247;0.014065;0.006849;0.003949;0.002397;0.000424;0.000000;0.000000;
0.268213;0.166223;0.106414;0.065027;0.034115;0.017195;0.011087;0.007773;0.005648;0.003406;0.000826;0.000000;
0.183439;0.097756;0.060124;0.040395;0.021864;0.009911;0.004588;0.001510;0.000028;0.000000;0.000000;0.000000;
0.145345;0.082065;0.049725;0.029370;0.018669;0.009702;0.004113;0.001877;0.000103;0.000000;0.000000;0.000000;
0.054944;0.021794;0.008507;0.002760;0.000979;0.000013;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.098125;0.047279;0.017805;0.003641;0.000080;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.037765;0.013952;0.003018;0.000693;0.000007;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.079002;0.046828;0.025612;0.008494;0.001233;0.000177;0.000012;0.000000;0.000000;0.000000;0.000000;0.000000;
0.089705;0.047164;0.024302;0.010734;0.006831;0.004571;0.002128;0.000992;0.000036;0.000000;0.000000;0.000000;
0.075017;0.029051;0.007907;0.001168;0.000043;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.058113;0.026108;0.011688;0.004245;0.001178;0.000046;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.090238;0.051223;0.027097;0.012753;0.004290;0.000458;0.000077;0.000075;0.000026;0.000000;0.000000;0.000000;
0.182962;0.121076;0.078557;0.039133;0.021424;0.012354;0.003044;0.000166;0.000000;0.000000;0.000000;0.000000;
0.143932;0.070694;0.034028;0.016911;0.003877;0.000234;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.067212;0.023870;0.004876;0.001730;0.000917;0.000278;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.042325;0.015710;0.004484;0.001498;0.000847;0.000097;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;
0.069226;0.033962;0.014443;0.004413;0.000654;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.151398;0.084367;0.041164;0.015601;0.006212;0.001953;0.000054;0.000023;0.000008;0.000000;0.000000;0.000000;
0.211230;0.139191;0.098278;0.070506;0.051305;0.033666;0.020930;0.014287;0.007354;0.003812;0.001323;0.000013;
0.094080;0.045855;0.016148;0.004367;0.000647;0.000075;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.117391;0.061888;0.024920;0.006185;0.000713;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.139502;0.078985;0.040021;0.021031;0.011681;0.007006;0.004747;0.002873;0.001329;0.000250;0.000000;0.000000;
0.183853;0.107238;0.066148;0.034878;0.015007;0.006615;0.002059;0.000018;0.000000;0.000000;0.000000;0.000000;
0.109901;0.065511;0.032962;0.016513;0.009447;0.005381;0.002042;0.000169;0.000000;0.000000;0.000000;0.000000;
0.195661;0.129688;0.072491;0.036553;0.013981;0.005294;0.001325;0.000207;0.000010;0.000000;0.000000;0.000000;
0.148444;0.086982;0.051028;0.026489;0.013530;0.006394;0.001851;0.000009;0.000000;0.000000;0.000000;0.000000;
0.064685;0.036062;0.023225;0.011395;0.006108;0.002131;0.000252;0.000000;0.000000;0.000000;0.000000;0.000000;
0.107873;0.052534;0.026028;0.010114;0.004792;0.003161;0.001684;0.000508;0.000000;0.000000;0.000000;0.000000;
0.150655;0.078318;0.045215;0.028764;0.019661;0.015075;0.011270;0.007338;0.004019;0.001318;0.000011;0.000000;
0.166191;0.092711;0.047900;0.021634;0.009557;0.003308;0.000308;0.000000;0.000000;0.000000;0.000000;0.000000;
0.198141;0.100779;0.050560;0.022531;0.007155;0.001158;0.000251;0.000002;0.000000;0.000000;0.000000;0.000000;
0.083747;0.044410;0.019735;0.005838;0.001415;0.000081;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.058172;0.025342;0.010026;0.001949;0.000135;0.000051;0.000012;0.000000;0.000000;0.000000;0.000000;0.000000;
0.152210;0.097520;0.076309;0.063560;0.054041;0.047419;0.039886;0.029492;0.021827;0.014771;0.011089;0.005907;
0.179703;0.108923;0.075367;0.049048;0.026647;0.012211;0.002849;0.000049;0.000000;0.000000;0.000000;0.000000;
0.165377;0.097472;0.060365;0.036687;0.020561;0.009122;0.002823;0.001035;0.000155;0.000000;0.000000;0.000000;
0.092706;0.043223;0.020340;0.007610;0.001764;0.000635;0.000276;0.000110;0.000008;0.000000;0.000000;0.000000;
0.246373;0.161305;0.099281;0.055612;0.028053;0.011315;0.002676;0.000758;0.000481;0.000323;0.000133;0.000000;
0.248311;0.162546;0.110065;0.070043;0.040525;0.021506;0.011938;0.006200;0.001051;0.000021;0.000000;0.000000;
0.098124;0.046944;0.023793;0.011747;0.003135;0.000097;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.057459;0.024000;0.009753;0.001118;0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.164071;0.086953;0.040105;0.015161;0.003655;0.001150;0.000386;0.000095;0.000037;0.000000;0.000000;0.000000;
0.205271;0.124957;0.083033;0.047846;0.028117;0.016913;0.007444;0.001997;0.000506;0.000066;0.000000;0.000000;
0.144340;0.066853;0.037836;0.022186;0.008583;0.004731;0.003009;0.001402;0.000050;0.000000;0.000000;0.000000;
0.104450;0.051953;0.029730;0.014326;0.004326;0.000296;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.225399;0.155777;0.110280;0.070967;0.042524;0.021787;0.009836;0.002259;0.000463;0.000060;0.000012;0.000000;
0.128856;0.056059;0.022344;0.003980;0.000304;0.000066;0.000037;0.000013;0.000000;0.000000;0.000000;0.000000;
0.130097;0.064092;0.025781;0.007109;0.002460;0.000148;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.090913;0.035175;0.016579;0.005699;0.001633;0.000036;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.102584;0.047211;0.021016;0.010163;0.003240;0.000647;0.000011;0.000000;0.000000;0.000000;0.000000;0.000000;
0.105971;0.048368;0.016931;0.004479;0.001062;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.099389;0.046551;0.016365;0.004438;0.000913;0.000098;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.096662;0.053617;0.039613;0.033175;0.028102;0.021974;0.015252;0.008226;0.002688;0.001111;0.000495;0.000087;
0.108890;0.059512;0.031089;0.013105;0.004194;0.000273;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.083920;0.038007;0.016811;0.004046;0.000488;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.074401;0.038415;0.017122;0.005199;0.001896;0.000426;0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;
0.193891;0.110961;0.069530;0.042775;0.023444;0.013302;0.008049;0.004511;0.002170;0.000829;0.000003;0.000000;
0.290884;0.163091;0.085853;0.040139;0.015777;0.005779;0.001423;0.000002;0.000000;0.000000;0.000000;0.000000;
0.218391;0.135526;0.090560;0.066992;0.047378;0.033418;0.021385;0.012285;0.006815;0.003835;0.000086;0.000000;
0.118048;0.048320;0.021294;0.009058;0.003295;0.001589;0.000009;0.000000;0.000000;0.000000;0.000000;0.000000;
0.133785;0.069597;0.035928;0.016415;0.006312;0.002439;0.000584;0.000000;0.000000;0.000000;0.000000;0.000000;
0.147584;0.092257;0.051621;0.026875;0.013943;0.005612;0.002306;0.000354;0.000028;0.000001;0.000000;0.000000;
0.180927;0.101381;0.056442;0.026242;0.009117;0.004730;0.001331;0.000090;0.000000;0.000000;0.000000;0.000000;
0.119402;0.057050;0.025673;0.009217;0.002745;0.000365;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.069002;0.031471;0.016045;0.007077;0.001184;0.000010;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.207865;0.139220;0.095257;0.060659;0.034135;0.018518;0.007852;0.004727;0.000262;0.000000;0.000000;0.000000;
0.068768;0.028107;0.010090;0.002152;0.000353;0.000003;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134091;0.065113;0.034135;0.017256;0.008065;0.002568;0.000151;0.000010;0.000002;0.000000;0.000000;0.000000;
0.025003;0.006101;0.001687;0.000036;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.124632;0.063357;0.034282;0.017913;0.006316;0.001925;0.000630;0.000258;0.000014;0.000000;0.000000;0.000000;
0.132045;0.087804;0.058449;0.042201;0.028571;0.018840;0.009863;0.003016;0.000097;0.000000;0.000000;0.000000;
0.083674;0.035638;0.015234;0.008356;0.002525;0.000093;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.074359;0.031962;0.010911;0.002424;0.000598;0.000273;0.000041;0.000000;0.000000;0.000000;0.000000;0.000000;
0.102243;0.046086;0.015895;0.006177;0.001613;0.000190;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.076631;0.032450;0.015113;0.005128;0.000714;0.000011;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134681;0.070890;0.035305;0.017785;0.006942;0.001426;0.000003;0.000000;0.000000;0.000000;0.000000;0.000000;
0.086479;0.043314;0.018275;0.008538;0.004266;0.002933;0.001560;0.000097;0.000000;0.000000;0.000000;0.000000;
0.027865;0.007973;0.001798;0.000012;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.197727;0.111349;0.065880;0.036202;0.012999;0.005822;0.002262;0.000686;0.000000;0.000000;0.000000;0.000000;
0.092994;0.036723;0.013702;0.005020;0.000352;0.000005;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.159875;0.089288;0.048255;0.025347;0.009895;0.003243;0.001109;0.000615;0.000194;0.000001;0.000000;0.000000;
0.068583;0.025246;0.010596;0.007230;0.004006;0.002062;0.000845;0.000515;0.000031;0.000000;0.000000;0.000000;
0.112776;0.057354;0.024063;0.011252;0.003765;0.000575;0.000075;0.000000;0.000000;0.000000;0.000000;0.000000;
0.123868;0.056657;0.022159;0.006720;0.001068;0.000290;0.000061;0.000000;0.000000;0.000000;0.000000;0.000000;
0.142120;0.072437;0.038155;0.015065;0.003545;0.000334;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.103117;0.059003;0.039466;0.026395;0.014044;0.006085;0.000936;0.000000;0.000000;0.000000;0.000000;0.000000;
0.061963;0.026408;0.012699;0.006097;0.000526;0.000034;0.000026;0.000024;0.000015;0.000000;0.000000;0.000000;
0.066584;0.032921;0.011166;0.003932;0.001488;0.000629;0.000373;0.000075;0.000000;0.000000;0.000000;0.000000;
0.097676;0.054411;0.032123;0.014384;0.002692;0.000116;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.078717;0.035304;0.014377;0.005289;0.001340;0.000127;0.000087;0.000049;0.000015;0.000000;0.000000;0.000000;
0.070958;0.037822;0.022174;0.011429;0.006773;0.001566;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.137903;0.080025;0.052498;0.034005;0.020215;0.011438;0.006687;0.004362;0.002231;0.000916;0.000000;0.000000;
0.124395;0.082388;0.058750;0.041913;0.031993;0.022644;0.014572;0.011425;0.008324;0.001463;0.000000;0.000000;
0.124399;0.066804;0.031714;0.016207;0.007486;0.000614;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.116232;0.068330;0.034310;0.016590;0.005889;0.000659;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.122049;0.073596;0.048985;0.029223;0.015497;0.008204;0.003729;0.001058;0.000014;0.000000;0.000000;0.000000;
0.088588;0.039472;0.020665;0.013027;0.009424;0.005880;0.002202;0.000008;0.000000;0.000000;0.000000;0.000000;
0.073928;0.031909;0.013842;0.005605;0.001470;0.000056;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.169657;0.103964;0.062801;0.042643;0.037148;0.030176;0.022980;0.016306;0.009562;0.007191;0.006399;0.005288;
0.111059;0.056799;0.032005;0.021424;0.011721;0.002250;0.000187;0.000000;0.000000;0.000000;0.000000;0.000000;
0.153467;0.090129;0.051560;0.028844;0.017708;0.010655;0.004219;0.000214;0.000003;0.000000;0.000000;0.000000;
0.115975;0.061546;0.029118;0.014223;0.004832;0.001305;0.000753;0.000576;0.000396;0.000222;0.000009;0.000000;
0.122148;0.062663;0.034590;0.017389;0.005853;0.000892;0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;
0.162099;0.104951;0.075667;0.050980;0.028165;0.014807;0.007562;0.002822;0.000803;0.000001;0.000000;0.000000;
0.126829;0.073618;0.042513;0.021501;0.005438;0.000259;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.224119;0.149364;0.095021;0.063296;0.041393;0.024142;0.011867;0.006198;0.003550;0.001981;0.000577;0.000000;
0.180692;0.095742;0.050587;0.028126;0.012467;0.006472;0.001730;0.000069;0.000000;0.000000;0.000000;0.000000;
0.103669;0.049974;0.024989;0.012377;0.005941;0.001702;0.000235;0.000000;0.000000;0.000000;0.000000;0.000000;
0.125893;0.073268;0.040858;0.021028;0.011415;0.004467;0.000360;0.000000;0.000000;0.000000;0.000000;0.000000;
0.110082;0.049264;0.023435;0.010509;0.003243;0.001336;0.000262;0.000077;0.000000;0.000000;0.000000;0.000000;
0.089977;0.038546;0.014862;0.004183;0.000982;0.000239;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;
0.108708;0.063088;0.034263;0.018226;0.011008;0.006329;0.002797;0.000265;0.000004;0.000000;0.000000;0.000000;
0.152841;0.093423;0.057791;0.034878;0.017260;0.007560;0.002818;0.001388;0.000305;0.000000;0.000000;0.000000;
0.118091;0.064586;0.035307;0.018699;0.006926;0.001039;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;
0.146621;0.081404;0.049504;0.026855;0.013508;0.007013;0.001785;0.000144;0.000000;0.000000;0.000000;0.000000;
0.115667;0.065434;0.035897;0.018487;0.005369;0.000104;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;
0.163928;0.093978;0.062916;0.039042;0.019978;0.007274;0.001669;0.000000;0.000000;0.000000;0.000000;0.000000;
0.094384;0.045929;0.022076;0.009964;0.004831;0.001755;0.000222;0.000031;0.000014;0.000000;0.000000;0.000000;
0.090951;0.043471;0.020051;0.007329;0.000571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.128984;0.072125;0.042143;0.026206;0.018916;0.013958;0.010031;0.006731;0.002931;0.000421;0.000000;0.000000;
0.088626;0.050697;0.025876;0.008584;0.004198;0.000845;0.000053;0.000000;0.000000;0.000000;0.000000;0.000000;
0.113048;0.055269;0.030184;0.022387;0.017540;0.011620;0.006619;0.004224;0.002403;0.000252;0.000000;0.000000;
0.082972;0.041655;0.017919;0.007466;0.000953;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.070949;0.032183;0.010941;0.001801;0.000047;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.322895;0.216827;0.136695;0.078720;0.043269;0.020986;0.011763;0.005050;0.000447;0.000003;0.000000;0.000000;
0.198175;0.107744;0.059773;0.031394;0.017709;0.006725;0.001029;0.000000;0.000000;0.000000;0.000000;0.000000;
0.130410;0.059133;0.026350;0.006367;0.000946;0.000010;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.087920;0.042054;0.022066;0.011050;0.003073;0.000651;0.000189;0.000000;0.000000;0.000000;0.000000;0.000000;
0.164609;0.094746;0.053596;0.032795;0.022524;0.013136;0.005283;0.002246;0.000694;0.000000;0.000000;0.000000;
0.156745;0.086488;0.049603;0.020732;0.005845;0.002088;0.000225;0.000000;0.000000;0.000000;0.000000;0.000000;
0.201771;0.114206;0.063845;0.033048;0.015586;0.005429;0.000469;0.000012;0.000000;0.000000;0.000000;0.000000;
0.111621;0.043486;0.012899;0.004293;0.000752;0.000120;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.101370;0.044803;0.016600;0.006101;0.002454;0.000879;0.000289;0.000000;0.000000;0.000000;0.000000;0.000000;
0.172681;0.095565;0.044545;0.021361;0.013231;0.006567;0.001897;0.000528;0.000187;0.000016;0.000000;0.000000;
0.105894;0.051914;0.029826;0.013543;0.004469;0.002039;0.000177;0.000000;0.000000;0.000000;0.000000;0.000000;
0.151429;0.085209;0.048371;0.026840;0.013474;0.005055;0.001191;0.000145;0.000003;0.000000;0.000000;0.000000;
0.181980;0.086790;0.033676;0.012766;0.003173;0.000255;0.000077;0.000076;0.000041;0.000000;0.000000;0.000000;
0.111658;0.057934;0.037333;0.019578;0.007333;0.001797;0.000291;0.000077;0.000000;0.000000;0.000000;0.000000;
0.236267;0.129620;0.071660;0.040953;0.016886;0.004006;0.000595;0.000089;0.000011;0.000000;0.000000;0.000000;
0.148430;0.072295;0.035086;0.015833;0.006215;0.002120;0.000093;0.000000;0.000000;0.000000;0.000000;0.000000;
0.136383;0.072925;0.035604;0.010425;0.000769;0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.272437;0.160988;0.097343;0.050089;0.022589;0.008998;0.003599;0.001400;0.000004;0.000000;0.000000;0.000000;
0.266528;0.146859;0.077989;0.044512;0.027679;0.011443;0.004517;0.001579;0.000627;0.000363;0.000258;0.000149;
0.143248;0.067656;0.037762;0.015037;0.007999;0.005203;0.001892;0.000854;0.000370;0.000027;0.000000;0.000000;
0.308163;0.214247;0.170635;0.140283;0.117370;0.089239;0.061399;0.035370;0.020304;0.010547;0.004364;0.000007;
0.063057;0.027013;0.012657;0.007879;0.006325;0.004858;0.003092;0.001019;0.000000;0.000000;0.000000;0.000000;
0.169044;0.112283;0.075669;0.048102;0.031661;0.020870;0.011608;0.005707;0.003421;0.001019;0.000000;0.000000;
0.327635;0.222350;0.146290;0.092738;0.052782;0.025616;0.010796;0.004520;0.000939;0.000089;0.000000;0.000000;
0.159303;0.083178;0.039902;0.012112;0.003188;0.000881;0.000306;0.000040;0.000000;0.000000;0.000000;0.000000;
0.171459;0.102035;0.064748;0.039708;0.018657;0.008655;0.004868;0.002061;0.000000;0.000000;0.000000;0.000000;
0.095066;0.037332;0.011986;0.003587;0.000493;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.078584;0.032342;0.013240;0.003772;0.001236;0.000026;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.071446;0.027525;0.014287;0.006250;0.001045;0.000009;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.138855;0.089130;0.054639;0.030328;0.015551;0.008564;0.002142;0.000571;0.000056;0.000000;0.000000;0.000000;
0.120477;0.070023;0.038511;0.020685;0.010367;0.006023;0.002817;0.000502;0.000000;0.000000;0.000000;0.000000;
0.062269;0.025380;0.009842;0.004049;0.000741;0.000009;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.097905;0.036964;0.010760;0.002489;0.000082;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.083936;0.034855;0.016221;0.005623;0.001936;0.000502;0.000003;0.000000;0.000000;0.000000;0.000000;0.000000;
0.092776;0.048078;0.026540;0.015570;0.011004;0.007243;0.003975;0.000647;0.000000;0.000000;0.000000;0.000000;
0.106636;0.060317;0.033305;0.012311;0.003813;0.001598;0.000562;0.000003;0.000000;0.000000;0.000000;0.000000;
0.161904;0.094762;0.053235;0.031625;0.018158;0.007391;0.002130;0.000256;0.000017;0.000000;0.000000;0.000000;
0.102842;0.063264;0.034319;0.014851;0.003710;0.000139;0.000080;0.000077;0.000011;0.000000;0.000000;0.000000;
0.137936;0.076398;0.040341;0.022530;0.014068;0.010229;0.006381;0.001991;0.000010;0.000000;0.000000;0.000000;
0.144936;0.085953;0.052185;0.026925;0.008726;0.002835;0.000164;0.000000;0.000000;0.000000;0.000000;0.000000;
0.270477;0.178910;0.122937;0.066693;0.029240;0.011758;0.005596;0.003426;0.001687;0.000047;0.000000;0.000000;
0.147305;0.070213;0.043810;0.020944;0.004258;0.000864;0.000222;0.000028;0.000000;0.000000;0.000000;0.000000;
0.146984;0.073593;0.033955;0.021176;0.013171;0.005750;0.001515;0.000005;0.000000;0.000000;0.000000;0.000000;
0.123767;0.065527;0.037997;0.023212;0.008022;0.001693;0.000173;0.000065;0.000011;0.000000;0.000000;0.000000;
0.091034;0.046476;0.020243;0.006705;0.001312;0.000673;0.000307;0.000000;0.000000;0.000000;0.000000;0.000000;
0.127017;0.065169;0.034944;0.017090;0.005894;0.001855;0.000183;0.000001;0.000000;0.000000;0.000000;0.000000;
0.108286;0.051046;0.022568;0.006383;0.000099;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.091101;0.043579;0.017040;0.006108;0.002742;0.001761;0.001239;0.000895;0.000711;0.000556;0.000411;0.000256;
0.124738;0.077348;0.041885;0.013010;0.002746;0.000663;0.000237;0.000000;0.000000;0.000000;0.000000;0.000000;
0.104910;0.055513;0.032411;0.019247;0.010689;0.004535;0.000588;0.000000;0.000000;0.000000;0.000000;0.000000;
0.121195;0.055244;0.025986;0.013720;0.005005;0.000304;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.113836;0.053708;0.023449;0.007471;0.000820;0.000008;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.096015;0.055934;0.038130;0.024977;0.013748;0.004676;0.001379;0.000560;0.000215;0.000050;0.000000;0.000000;
0.079744;0.039097;0.016314;0.006921;0.003180;0.000614;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.151439;0.098582;0.065581;0.040633;0.019766;0.009553;0.001184;0.000378;0.000123;0.000000;0.000000;0.000000;
0.119817;0.056102;0.020378;0.003220;0.000114;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.123048;0.053893;0.013713;0.002843;0.000143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.252958;0.171305;0.121125;0.087412;0.064745;0.049489;0.041163;0.033867;0.023657;0.014951;0.011240;0.006782;
0.093868;0.042101;0.018143;0.004975;0.000176;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.097269;0.051565;0.030648;0.019593;0.013455;0.008970;0.004198;0.000754;0.000013;0.000000;0.000000;0.000000;
0.159872;0.078006;0.032309;0.015855;0.007789;0.004172;0.001359;0.000058;0.000000;0.000000;0.000000;0.000000;
0.155125;0.079953;0.033628;0.011401;0.002296;0.000927;0.000097;0.000000;0.000000;0.000000;0.000000;0.000000;
0.126548;0.069537;0.037206;0.017323;0.005945;0.001740;0.000464;0.000044;0.000011;0.000000;0.000000;0.000000;
0.088443;0.050550;0.031381;0.015898;0.006855;0.003504;0.000917;0.000003;0.000000;0.000000;0.000000;0.000000;
0.085879;0.043661;0.017410;0.003139;0.000157;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.121258;0.068495;0.038205;0.019031;0.007510;0.002289;0.000608;0.000241;0.000001;0.000000;0.000000;0.000000;
0.207196;0.113122;0.053286;0.022651;0.009859;0.005383;0.001758;0.000145;0.000000;0.000000;0.000000;0.000000;
0.115162;0.055521;0.025791;0.012484;0.003078;0.000528;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134588;0.067574;0.027926;0.007240;0.002395;0.000686;0.000010;0.000010;0.000002;0.000000;0.000000;0.000000;
0.144312;0.068685;0.028074;0.009873;0.001464;0.000143;0.000054;0.000000;0.000000;0.000000;0.000000;0.000000;
0.124359;0.063021;0.030516;0.012731;0.003103;0.000092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.126674;0.062219;0.030962;0.015551;0.003191;0.000011;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.116851;0.058713;0.024851;0.006302;0.001330;0.000546;0.000128;0.000000;0.000000;0.000000;0.000000;0.000000;
0.126572;0.078360;0.052541;0.032713;0.014159;0.002360;0.000467;0.000044;0.000000;0.000000;0.000000;0.000000;
0.148967;0.080624;0.041445;0.018390;0.006870;0.001343;0.000014;0.000000;0.000000;0.000000;0.000000;0.000000;
0.285639;0.175878;0.122065;0.095545;0.074419;0.055343;0.039004;0.024281;0.015571;0.009081;0.006984;0.002803;
0.113679;0.053970;0.024051;0.006088;0.000806;0.000005;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.114499;0.055479;0.027130;0.015252;0.008815;0.004773;0.001241;0.000000;0.000000;0.000000;0.000000;0.000000;
0.130510;0.069467;0.044702;0.027792;0.016594;0.007879;0.004401;0.003229;0.002387;0.000839;0.000000;0.000000;
0.067064;0.021656;0.006081;0.001084;0.000034;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.101849;0.050951;0.020533;0.007305;0.004106;0.001860;0.000264;0.000000;0.000000;0.000000;0.000000;0.000000;
0.122675;0.064563;0.039386;0.026011;0.012216;0.005133;0.001987;0.000254;0.000000;0.000000;0.000000;0.000000;
0.150961;0.093765;0.054131;0.026111;0.005729;0.002145;0.001015;0.000706;0.000367;0.000034;0.000000;0.000000;
0.118770;0.062013;0.033048;0.012179;0.001457;0.000023;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.125776;0.064501;0.041481;0.027614;0.017849;0.009041;0.003509;0.000760;0.000020;0.000000;0.000000;0.000000;
0.137743;0.084648;0.051980;0.028395;0.012131;0.003835;0.000230;0.000000;0.000000;0.000000;0.000000;0.000000;
0.146007;0.090884;0.062276;0.040546;0.023701;0.015112;0.008363;0.003344;0.001842;0.000509;0.000000;0.000000;
0.100562;0.051846;0.030630;0.014215;0.005092;0.000378;0.000026;0.000025;0.000012;0.000000;0.000000;0.000000;
0.109289;0.049417;0.024434;0.012709;0.006969;0.004540;0.002550;0.000799;0.000028;0.000000;0.000000;0.000000;
0.131829;0.071112;0.036718;0.015689;0.004593;0.000499;0.000100;0.000029;0.000000;0.000000;0.000000;0.000000;
0.147032;0.084103;0.051186;0.030790;0.015387;0.005866;0.001896;0.000334;0.000037;0.000000;0.000000;0.000000;
0.134174;0.073975;0.044056;0.022228;0.011699;0.003799;0.000373;0.000021;0.000002;0.000000;0.000000;0.000000;
0.120187;0.066041;0.038800;0.022027;0.009403;0.003793;0.001559;0.000305;0.000008;0.000000;0.000000;0.000000;
0.146702;0.082616;0.044414;0.022551;0.009080;0.004642;0.000262;0.000039;0.000009;0.000000;0.000000;0.000000;
