thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;
0.998699;0.939656;0.860273;0.781784;0.643253;0.301531;0.136327;0.061892;0.025847;0.011026;
0.999243;0.971686;0.870411;0.775385;0.610394;0.256196;0.088530;0.029792;0.006030;0.003619;
0.990765;0.935868;0.856867;0.776982;0.623440;0.279736;0.124141;0.041860;0.010049;0.004705;
0.997103;0.949197;0.870068;0.796329;0.632770;0.275109;0.113814;0.038301;0.007045;0.003786;
0.994614;0.938082;0.858964;0.791778;0.625480;0.282729;0.126641;0.048758;0.014002;0.006972;
0.999910;0.975698;0.884716;0.796113;0.619041;0.257638;0.107416;0.044411;0.016365;0.007796;
0.999938;0.982836;0.886956;0.789583;0.605825;0.231836;0.086221;0.028570;0.004978;0.003196;
0.998316;0.950696;0.853599;0.771143;0.615044;0.258777;0.104353;0.032674;0.007083;0.004670;
0.999354;0.975305;0.879964;0.800465;0.625184;0.244231;0.097234;0.037625;0.012604;0.005334;
0.998113;0.952996;0.847505;0.773589;0.617406;0.253350;0.093876;0.027859;0.003644;0.003322;
0.999929;0.982077;0.882693;0.791308;0.622000;0.239590;0.089280;0.029960;0.004960;0.003204;
0.994819;0.930209;0.827832;0.779301;0.643136;0.296196;0.143719;0.064832;0.032539;0.020773;
0.999827;0.966152;0.864023;0.800754;0.630347;0.270651;0.127619;0.060596;0.028732;0.014519;
0.997665;0.943900;0.838050;0.776157;0.619758;0.285295;0.124740;0.042520;0.008955;0.004945;
0.996872;0.931804;0.820264;0.765483;0.628652;0.285799;0.123763;0.044871;0.012113;0.005796;
0.975564;0.935434;0.846704;0.782916;0.619937;0.263168;0.121505;0.054071;0.022691;0.013869;
0.998648;0.948971;0.861596;0.798051;0.623320;0.251326;0.100628;0.031036;0.004561;0.003187;
0.999299;0.960605;0.845791;0.777495;0.612419;0.233843;0.090085;0.025857;0.003256;0.003188;
0.999419;0.951408;0.838135;0.780544;0.632385;0.301889;0.152407;0.074467;0.042650;0.036567;
0.999953;0.980285;0.881480;0.807508;0.626004;0.250986;0.093548;0.030020;0.005541;0.003160;
0.998242;0.958497;0.869452;0.802412;0.635094;0.276921;0.127664;0.058955;0.024762;0.016772;
0.997740;0.961964;0.867421;0.798890;0.632895;0.269169;0.113673;0.038817;0.005359;0.003602;
0.994281;0.932646;0.843572;0.778516;0.626854;0.276025;0.115859;0.049427;0.017639;0.007408;
0.998465;0.961689;0.886487;0.811558;0.650195;0.298681;0.141774;0.070975;0.032687;0.018060;
0.993064;0.955144;0.876915;0.808167;0.626400;0.282482;0.118420;0.049227;0.014863;0.006367;
0.993555;0.950635;0.882094;0.820919;0.670701;0.357699;0.195572;0.101561;0.051135;0.028952;
0.986745;0.942726;0.866826;0.791343;0.612946;0.299906;0.148282;0.071888;0.029205;0.013656;
0.999804;0.968433;0.873434;0.794977;0.623803;0.266901;0.106611;0.030598;0.004485;0.003128;
0.993536;0.936159;0.838856;0.773268;0.593940;0.270935;0.128641;0.050347;0.019350;0.008975;
0.996115;0.957635;0.868180;0.783268;0.615554;0.263270;0.107144;0.039284;0.008163;0.003188;
0.998092;0.958760;0.867014;0.783341;0.622934;0.246599;0.102196;0.033086;0.006374;0.004873;
0.999791;0.974723;0.879303;0.802091;0.643389;0.282172;0.120431;0.038757;0.007617;0.004983;
0.982338;0.912890;0.840538;0.772951;0.629253;0.308100;0.149402;0.066362;0.023852;0.013344;
0.999120;0.962631;0.878039;0.793831;0.624520;0.265739;0.110756;0.041786;0.015288;0.007713;
0.997808;0.960927;0.868765;0.785939;0.640806;0.292499;0.129166;0.056075;0.018231;0.005461;
0.996941;0.967873;0.886155;0.796469;0.624538;0.255048;0.106357;0.038672;0.010283;0.005271;
0.999933;0.981585;0.894368;0.812017;0.646784;0.289199;0.132980;0.050636;0.011842;0.003124;
0.999980;0.986046;0.889329;0.797005;0.625696;0.246334;0.092267;0.028146;0.003754;0.003147;
0.999885;0.971988;0.867518;0.780914;0.627469;0.256485;0.103003;0.032671;0.005567;0.003171;
0.999371;0.974127;0.882247;0.799507;0.644567;0.282913;0.122813;0.052225;0.017630;0.011191;
0.991573;0.954408;0.865592;0.786794;0.625485;0.258181;0.105625;0.040406;0.011263;0.005788;
0.998857;0.963997;0.861651;0.781210;0.635892;0.288135;0.120339;0.046266;0.017633;0.011768;
0.999884;0.978841;0.880077;0.801541;0.633164;0.265026;0.101483;0.036207;0.005378;0.003243;
0.979150;0.909273;0.833179;0.767714;0.595817;0.251363;0.097700;0.036101;0.007954;0.004270;
0.989443;0.939987;0.892502;0.839743;0.704667;0.409250;0.232150;0.111404;0.043315;0.020995;
0.987489;0.938311;0.854623;0.789570;0.623912;0.314410;0.156099;0.066668;0.023630;0.006890;
0.973830;0.903724;0.838780;0.754524;0.549548;0.265831;0.113102;0.041731;0.016644;0.007324;
0.993645;0.927883;0.846908;0.770151;0.572474;0.219421;0.086697;0.029599;0.009668;0.006619;
0.999873;0.964498;0.854956;0.789663;0.616649;0.281087;0.133439;0.061632;0.028219;0.018007;
0.989017;0.933409;0.863191;0.801924;0.607678;0.257688;0.125869;0.050959;0.012903;0.005927;
0.987393;0.951490;0.879686;0.807130;0.611265;0.266339;0.124184;0.057979;0.025629;0.011561;
0.999210;0.959059;0.872925;0.785130;0.588001;0.240468;0.085317;0.024009;0.003357;0.003079;
0.999753;0.970345;0.875760;0.794691;0.600255;0.241844;0.091964;0.027235;0.004654;0.003112;
0.998878;0.962091;0.879744;0.812235;0.625486;0.287192;0.133394;0.043661;0.007446;0.004112;
0.994446;0.936222;0.864914;0.791419;0.601528;0.244255;0.104081;0.039429;0.009949;0.004544;
0.984009;0.948717;0.880104;0.805701;0.610416;0.287295;0.141912;0.060269;0.026858;0.011340;
0.974357;0.916888;0.842002;0.774384;0.591704;0.275273;0.120515;0.041024;0.012501;0.004564;
0.993818;0.946010;0.861535;0.776662;0.598910;0.256106;0.108761;0.041456;0.014380;0.007985;
0.993870;0.959550;0.893685;0.818860;0.658666;0.314857;0.139811;0.056529;0.021790;0.009451;
0.999396;0.978794;0.897846;0.811189;0.628498;0.277062;0.110820;0.037613;0.010085;0.005821;
0.996955;0.955201;0.880793;0.805527;0.644409;0.285607;0.118328;0.038877;0.005935;0.003267;
0.988405;0.929187;0.868814;0.806628;0.681275;0.374118;0.196032;0.097199;0.036738;0.015590;
0.999312;0.968720;0.909450;0.848480;0.687474;0.368692;0.182446;0.081997;0.032048;0.013834;
0.997936;0.947446;0.853754;0.791212;0.606085;0.280477;0.121028;0.050422;0.010115;0.004543;
0.996249;0.961267;0.876769;0.814753;0.649500;0.367466;0.221762;0.158330;0.116168;0.083808;
0.999872;0.972572;0.868373;0.779055;0.563771;0.209375;0.084948;0.031045;0.008790;0.005951;
0.984447;0.948801;0.878019;0.811049;0.623588;0.297575;0.161625;0.082745;0.039664;0.022679;
0.996390;0.959303;0.906343;0.843823;0.676175;0.395800;0.231643;0.120015;0.059302;0.026705;
0.966519;0.913179;0.854883;0.770636;0.546273;0.244435;0.113505;0.047664;0.014595;0.008627;
0.998248;0.957988;0.888741;0.813640;0.624316;0.277236;0.122822;0.049499;0.013262;0.006433;
0.995664;0.929316;0.839568;0.771187;0.583444;0.248111;0.095183;0.028288;0.005579;0.003403;
0.997091;0.946637;0.854197;0.764736;0.582841;0.218775;0.081190;0.025479;0.005081;0.003343;
0.999447;0.976707;0.884094;0.788713;0.588306;0.208780;0.078062;0.021265;0.003223;0.003072;
0.993318;0.961923;0.879948;0.800247;0.626724;0.270388;0.122863;0.049351;0.016013;0.010971;
0.998271;0.962261;0.863604;0.795232;0.608645;0.270770;0.122068;0.052979;0.018407;0.009043;
0.996855;0.951538;0.833743;0.762788;0.601769;0.245170;0.090871;0.028780;0.004884;0.003128;
0.999347;0.967279;0.859566;0.780537;0.622346;0.259409;0.092403;0.028266;0.003322;0.003139;
0.999798;0.979004;0.865573;0.783659;0.627067;0.247510;0.092811;0.031868;0.006347;0.003212;
0.997692;0.956379;0.871603;0.794724;0.638241;0.266554;0.109335;0.038962;0.009162;0.003504;
0.987690;0.947806;0.853673;0.742396;0.566981;0.247580;0.101807;0.038804;0.013420;0.007816;
0.999948;0.986020;0.883446;0.813022;0.663316;0.306189;0.142105;0.062829;0.024082;0.011208;
0.985653;0.935625;0.864951;0.791863;0.614854;0.255666;0.110908;0.041804;0.010906;0.003177;
0.999167;0.975616;0.901957;0.814732;0.641880;0.275779;0.118582;0.045843;0.018304;0.007992;
0.985569;0.936153;0.864142;0.795828;0.617459;0.279686;0.134889;0.058625;0.021284;0.010792;
0.996306;0.959028;0.888320;0.827798;0.673683;0.351927;0.196389;0.107102;0.048607;0.023001;
0.996321;0.958663;0.871168;0.798146;0.626798;0.284880;0.125579;0.053885;0.019310;0.006585;
0.999681;0.949568;0.842905;0.776608;0.628190;0.308260;0.132996;0.051089;0.017815;0.010379;
0.998821;0.963695;0.860653;0.780487;0.624948;0.280004;0.122394;0.056507;0.019346;0.008803;
0.999974;0.980600;0.866598;0.785948;0.628562;0.271427;0.111314;0.043054;0.009243;0.004787;
0.999905;0.979690;0.878630;0.803759;0.624536;0.272456;0.114173;0.047936;0.013283;0.005867;
0.996992;0.968009;0.871196;0.787320;0.625597;0.274276;0.107411;0.033906;0.005018;0.003168;
0.999842;0.968240;0.861624;0.785226;0.638815;0.280442;0.112989;0.034388;0.004187;0.003888;
0.980573;0.928758;0.830576;0.769238;0.612492;0.292306;0.134079;0.046978;0.008861;0.003234;
0.999971;0.990251;0.888226;0.788315;0.628447;0.263674;0.114938;0.053236;0.020647;0.009153;
0.997526;0.953843;0.863454;0.790668;0.635318;0.267867;0.101828;0.032310;0.004314;0.003261;
0.999757;0.978786;0.893943;0.803360;0.636164;0.260600;0.094900;0.026965;0.003710;0.003075;
0.992869;0.948585;0.825137;0.760668;0.603994;0.274797;0.118954;0.055829;0.019898;0.009477;
0.999349;0.961744;0.854707;0.777829;0.621035;0.259201;0.100188;0.031366;0.004125;0.003136;
0.999185;0.964348;0.889716;0.815955;0.657640;0.283866;0.130153;0.054340;0.020969;0.010569;
0.998088;0.943617;0.852058;0.779124;0.615506;0.281912;0.117872;0.038468;0.007719;0.004281;
0.998439;0.955934;0.856362;0.794441;0.640112;0.284592;0.111007;0.035355;0.004651;0.003214;
0.996314;0.962221;0.871590;0.815151;0.665752;0.356695;0.196359;0.108448;0.064882;0.049750;
0.999711;0.969240;0.855437;0.787356;0.610969;0.245424;0.097897;0.034400;0.005450;0.003206;
0.998817;0.973843;0.885097;0.795001;0.628278;0.269632;0.118280;0.047160;0.016261;0.010035;
0.978581;0.939689;0.872743;0.800355;0.634789;0.288662;0.125257;0.041135;0.008650;0.005016;
0.999105;0.964224;0.867635;0.789212;0.635113;0.295423;0.130978;0.044724;0.011573;0.005877;
0.999783;0.972424;0.892065;0.806574;0.636956;0.264929;0.107256;0.034656;0.005556;0.003193;
0.995652;0.943185;0.859250;0.782439;0.620107;0.255683;0.110204;0.049549;0.016379;0.008218;
0.997169;0.950558;0.850945;0.773910;0.599845;0.254441;0.103451;0.034295;0.005519;0.003091;
0.999486;0.977142;0.873497;0.795949;0.628378;0.265341;0.114434;0.046527;0.012233;0.004975;
0.995243;0.962531;0.888276;0.811924;0.655625;0.309180;0.133989;0.052061;0.017133;0.010602;
0.998670;0.968245;0.844455;0.776571;0.616731;0.281034;0.115472;0.038021;0.005548;0.003123;
0.998730;0.962192;0.879144;0.804291;0.633138;0.272792;0.109170;0.038009;0.008156;0.003488;
0.999221;0.972079;0.874908;0.797827;0.641149;0.279882;0.114482;0.040277;0.007842;0.003873;
0.999977;0.980426;0.859958;0.785688;0.636239;0.272895;0.113661;0.040681;0.006783;0.004272;
0.996737;0.960000;0.859441;0.794362;0.632272;0.274176;0.107547;0.034982;0.006090;0.003223;
0.992580;0.946223;0.850406;0.782984;0.628485;0.276274;0.117921;0.041204;0.007320;0.003995;
0.999439;0.962726;0.869890;0.794964;0.639549;0.274087;0.115179;0.054191;0.025454;0.014285;
0.999715;0.972578;0.878630;0.816564;0.653827;0.285641;0.120598;0.042089;0.009431;0.003258;
0.996191;0.952620;0.873622;0.815570;0.665865;0.357692;0.201713;0.118045;0.081476;0.063085;
0.999740;0.975494;0.878185;0.794880;0.614058;0.255824;0.097949;0.028207;0.003947;0.003062;
0.995986;0.956963;0.843083;0.776122;0.606906;0.254395;0.107859;0.040562;0.019007;0.012928;
0.999990;0.987729;0.882885;0.797954;0.612070;0.239136;0.101263;0.044860;0.023522;0.017316;
0.999537;0.963096;0.857317;0.774202;0.602985;0.241426;0.088360;0.022361;0.003189;0.003109;
0.992515;0.937222;0.857451;0.785337;0.621150;0.261209;0.102591;0.032660;0.005587;0.003116;
0.999817;0.977568;0.872674;0.799310;0.634735;0.267193;0.115183;0.048546;0.017145;0.011600;
0.993389;0.945409;0.850571;0.792371;0.643606;0.286858;0.130246;0.059824;0.023422;0.008966;
0.997983;0.970098;0.860707;0.797566;0.621789;0.253983;0.106382;0.036719;0.007705;0.004246;
0.998669;0.963801;0.865471;0.792602;0.622651;0.263172;0.111427;0.048122;0.021301;0.016168;
0.984104;0.940368;0.839256;0.783143;0.631854;0.287674;0.136012;0.057504;0.024120;0.010781;
0.999112;0.956937;0.855365;0.795965;0.650008;0.290296;0.132871;0.051344;0.022193;0.017298;
0.997993;0.963934;0.850551;0.786336;0.619010;0.262678;0.103594;0.035114;0.006574;0.003852;
0.999192;0.954947;0.829731;0.773226;0.628877;0.285964;0.120680;0.044848;0.011906;0.007126;
0.999080;0.959136;0.850135;0.787732;0.638773;0.293734;0.130662;0.046526;0.007185;0.003110;
0.987294;0.929481;0.836098;0.765969;0.625271;0.293019;0.143971;0.068012;0.029451;0.016726;
0.999115;0.953033;0.841504;0.784583;0.631225;0.289824;0.129182;0.052656;0.016864;0.009970;
0.999864;0.966291;0.868176;0.800533;0.633163;0.269490;0.112686;0.045071;0.015473;0.008136;
0.999368;0.966995;0.860114;0.798663;0.632298;0.272674;0.116291;0.042584;0.014319;0.008006;
0.999643;0.968367;0.861394;0.789422;0.637619;0.294538;0.132278;0.058659;0.019976;0.014578;
0.995931;0.941470;0.833270;0.763137;0.609760;0.277648;0.120484;0.042477;0.008160;0.003830;
0.992820;0.943586;0.836338;0.782039;0.624425;0.315966;0.160974;0.087153;0.038431;0.012623;
0.999942;0.976251;0.862171;0.792256;0.614718;0.263395;0.123615;0.052478;0.015161;0.008034;
0.999963;0.980713;0.876678;0.809711;0.625965;0.268594;0.114469;0.050209;0.017215;0.008435;
0.999593;0.970190;0.873901;0.794204;0.624519;0.263505;0.109686;0.039541;0.011031;0.005305;
0.992512;0.955901;0.889970;0.825354;0.672893;0.356213;0.196533;0.096189;0.048142;0.025405;
0.997939;0.949008;0.864919;0.798250;0.638704;0.309772;0.139033;0.059672;0.022215;0.008621;
0.964172;0.883324;0.816867;0.766571;0.602383;0.296204;0.136112;0.058315;0.021227;0.007464;
0.995686;0.947090;0.856559;0.793147;0.596751;0.247901;0.101913;0.040451;0.010550;0.004821;
0.990158;0.931654;0.859169;0.798367;0.606179;0.273788;0.128282;0.047973;0.018567;0.008729;
0.999473;0.969759;0.878462;0.819637;0.621925;0.267708;0.123122;0.042185;0.009424;0.004566;
0.987729;0.939377;0.847936;0.781436;0.582210;0.260430;0.124344;0.051033;0.018238;0.006571;
0.971468;0.909154;0.821146;0.761469;0.582083;0.261724;0.117011;0.042706;0.019230;0.014659;
0.982305;0.957773;0.852095;0.773773;0.607280;0.243890;0.099891;0.028471;0.004085;0.003575;
0.984447;0.919707;0.834406;0.773907;0.636061;0.270339;0.104239;0.034120;0.007348;0.003230;
0.996526;0.957603;0.850518;0.783387;0.625005;0.256243;0.111381;0.042711;0.011935;0.007559;
0.996827;0.973060;0.862741;0.791326;0.627406;0.260156;0.111458;0.047539;0.015620;0.007603;
0.997567;0.965892;0.861374;0.791281;0.633766;0.275136;0.126419;0.048473;0.011770;0.004359;
0.995247;0.970873;0.844251;0.775971;0.617665;0.254976;0.101017;0.033545;0.012202;0.008531;
0.983174;0.932502;0.821098;0.765181;0.608715;0.269932;0.123295;0.048839;0.011811;0.004048;
0.999786;0.979993;0.897744;0.844429;0.671629;0.291438;0.128675;0.051535;0.015755;0.008075;
0.973427;0.938466;0.843033;0.780164;0.619671;0.300904;0.149977;0.068367;0.030000;0.013825;
0.991452;0.950826;0.846746;0.784827;0.613473;0.252408;0.102099;0.033901;0.006811;0.003735;
0.999045;0.971926;0.877491;0.800277;0.645575;0.278503;0.115498;0.032350;0.004766;0.003169;
0.995599;0.973479;0.875480;0.793244;0.634074;0.265092;0.107304;0.033443;0.005015;0.003183;
0.997567;0.962049;0.871560;0.794858;0.647588;0.273151;0.107333;0.031110;0.003727;0.003188;
0.992536;0.931717;0.840200;0.768516;0.623532;0.286475;0.124491;0.052891;0.020432;0.009066;
0.999807;0.967167;0.848852;0.785698;0.640592;0.281379;0.116208;0.036376;0.007100;0.003234;
0.999651;0.976510;0.856046;0.777284;0.597094;0.254719;0.107982;0.040940;0.008355;0.004392;
0.995462;0.972361;0.860084;0.789542;0.633403;0.299724;0.148628;0.077387;0.035013;0.018257;
0.999291;0.982974;0.886885;0.803917;0.642006;0.280793;0.122599;0.045480;0.013696;0.006389;
0.999920;0.981896;0.901772;0.830768;0.689416;0.348585;0.180514;0.089742;0.042327;0.017066;
0.996695;0.956947;0.854607;0.790033;0.598160;0.290243;0.132197;0.056059;0.021472;0.008967;
0.985374;0.937708;0.843493;0.785275;0.623672;0.280215;0.120432;0.038502;0.011755;0.004413;
0.997906;0.946742;0.862223;0.798685;0.640192;0.283142;0.118407;0.043994;0.013651;0.009051;
0.998880;0.944286;0.853164;0.787374;0.613988;0.258014;0.107789;0.038679;0.008582;0.003410;
0.998836;0.956132;0.866528;0.806236;0.636410;0.272322;0.122699;0.048817;0.015974;0.008018;
0.985787;0.944372;0.868345;0.793688;0.634108;0.288674;0.145359;0.077220;0.044895;0.031030;
0.999621;0.980421;0.889987;0.823609;0.674685;0.331947;0.164801;0.074580;0.028452;0.011162;
0.998057;0.951304;0.837666;0.763190;0.603640;0.254858;0.111725;0.048657;0.018175;0.008306;
0.998862;0.980270;0.878521;0.802051;0.644452;0.293086;0.148359;0.079896;0.050646;0.045856;
0.999391;0.970747;0.870476;0.797547;0.636923;0.285547;0.128893;0.060814;0.021303;0.005089;
0.998994;0.958698;0.872223;0.798084;0.645053;0.282938;0.112993;0.036457;0.005774;0.003141;
0.999731;0.966784;0.866315;0.808219;0.664625;0.331064;0.166504;0.081291;0.030756;0.013099;
0.999486;0.957174;0.850789;0.801198;0.654424;0.337681;0.167108;0.072280;0.024304;0.010230;
0.992121;0.949212;0.860881;0.806407;0.639348;0.346201;0.177270;0.087572;0.041050;0.014774;
0.987145;0.939199;0.865084;0.807081;0.653127;0.354164;0.174821;0.076853;0.029060;0.011192;
0.996285;0.954236;0.854270;0.784380;0.609237;0.289129;0.122375;0.035977;0.005913;0.004603;
0.996664;0.949850;0.844087;0.780718;0.608262;0.264007;0.106915;0.037819;0.009400;0.006318;
0.991678;0.944959;0.862695;0.794168;0.638760;0.301044;0.150934;0.071569;0.027006;0.011789;
0.999820;0.975481;0.875337;0.804746;0.636724;0.266800;0.111041;0.041523;0.012041;0.006443;
0.991883;0.943108;0.890583;0.842077;0.708216;0.401723;0.247639;0.157321;0.096785;0.060443;
0.999173;0.972238;0.917522;0.849848;0.651168;0.305119;0.138530;0.060558;0.023052;0.012152;
0.999571;0.971976;0.877514;0.805246;0.593360;0.247696;0.101224;0.034268;0.007318;0.003388;
0.999460;0.961458;0.861207;0.779905;0.585977;0.235213;0.086406;0.025335;0.004329;0.003307;
0.998696;0.976391;0.856992;0.787297;0.601067;0.247016;0.098081;0.026317;0.004942;0.003152;
0.998737;0.966115;0.864620;0.797007;0.619549;0.245439;0.098741;0.034814;0.006847;0.003150;
0.996543;0.964104;0.851968;0.790085;0.661929;0.333460;0.168802;0.082841;0.039572;0.024172;
0.997276;0.939143;0.851831;0.793615;0.613606;0.292493;0.120544;0.045160;0.015176;0.010026;
0.999997;0.990872;0.885397;0.799995;0.639201;0.277327;0.113477;0.041368;0.009826;0.003881;
0.999801;0.972295;0.864400;0.791436;0.628046;0.269473;0.119913;0.056212;0.021484;0.012314;
0.999905;0.984819;0.884922;0.802643;0.622299;0.271252;0.109847;0.043005;0.014531;0.006543;
0.999122;0.964868;0.868829;0.796742;0.633148;0.278997;0.128704;0.058346;0.020383;0.011350;
0.972109;0.923984;0.840441;0.772874;0.581598;0.250842;0.103949;0.038136;0.007496;0.003188;
0.993810;0.955545;0.859629;0.792398;0.642410;0.289397;0.127270;0.053770;0.013989;0.004833;
0.997727;0.959725;0.860337;0.801617;0.643726;0.291285;0.128395;0.049109;0.017284;0.005292;
0.993665;0.959222;0.884748;0.824195;0.659332;0.309694;0.143238;0.061343;0.023199;0.015573;
0.990690;0.952262;0.867206;0.799418;0.614042;0.271882;0.121819;0.042541;0.016517;0.009620;
0.998044;0.957448;0.851825;0.782215;0.612617;0.253008;0.102522;0.032783;0.007037;0.004269;
0.999331;0.953759;0.864327;0.790565;0.623384;0.263531;0.109696;0.040991;0.012722;0.007093;
0.999988;0.983333;0.868841;0.795871;0.649986;0.288882;0.117733;0.036204;0.006049;0.003427;
0.999996;0.993930;0.895652;0.834112;0.688828;0.338982;0.163427;0.075860;0.030055;0.010829;
0.987986;0.944504;0.877145;0.818336;0.630416;0.326513;0.156668;0.070992;0.030786;0.018266;
0.998894;0.950590;0.876997;0.817308;0.643206;0.328465;0.160239;0.071698;0.030058;0.017751;
0.999928;0.966297;0.868446;0.807446;0.619768;0.289043;0.132272;0.050982;0.014927;0.006516;
0.999893;0.962305;0.852510;0.790410;0.605055;0.270967;0.114794;0.043300;0.014232;0.006710;
0.995472;0.950363;0.867333;0.800675;0.632668;0.274260;0.114854;0.042045;0.015000;0.008945;
0.974637;0.931185;0.855789;0.802667;0.636694;0.342517;0.181543;0.091988;0.045072;0.023292;
0.994161;0.948635;0.845933;0.776774;0.572222;0.257210;0.110687;0.046873;0.018713;0.010905;
0.993681;0.949628;0.863410;0.810407;0.638597;0.330183;0.182550;0.101176;0.054918;0.027680;
0.999909;0.984289;0.889393;0.810330;0.615685;0.261555;0.118107;0.043857;0.012850;0.004070;
0.974238;0.928210;0.845905;0.763612;0.542272;0.203175;0.075873;0.021605;0.003615;0.003210;
0.994013;0.968755;0.856906;0.789650;0.613712;0.276146;0.120768;0.055865;0.027286;0.019339;
0.999865;0.965882;0.834322;0.774038;0.594754;0.262737;0.112048;0.036035;0.006562;0.003723;
0.999949;0.988166;0.873870;0.803344;0.610775;0.267167;0.135013;0.076658;0.047803;0.036807;
0.999972;0.986228;0.876472;0.802466;0.608366;0.243548;0.093867;0.029812;0.006567;0.004072;
0.998996;0.968573;0.869721;0.802751;0.648338;0.317365;0.155987;0.070479;0.027981;0.013138;
0.999855;0.976642;0.858522;0.779593;0.616553;0.257171;0.102733;0.031612;0.005638;0.003431;
0.982238;0.912450;0.846006;0.792507;0.640104;0.343602;0.186092;0.098865;0.045066;0.017788;
0.994358;0.955203;0.877217;0.806633;0.619032;0.297969;0.151790;0.077733;0.029535;0.010462;
0.996590;0.969619;0.879691;0.815053;0.647801;0.310047;0.154013;0.065851;0.026542;0.012227;
0.999324;0.959304;0.854472;0.787214;0.627727;0.292016;0.130525;0.056152;0.023542;0.010420;
0.985977;0.926695;0.819113;0.767387;0.615518;0.280116;0.126182;0.047616;0.019965;0.014772;
0.999873;0.953821;0.852706;0.793200;0.657629;0.335762;0.177139;0.086406;0.040416;0.023915;
0.998142;0.967884;0.875558;0.810319;0.645574;0.332282;0.167975;0.079588;0.023670;0.005404;
0.999797;0.975945;0.883753;0.820260;0.609914;0.278094;0.122639;0.044441;0.010162;0.005199;
0.998351;0.954561;0.859805;0.791272;0.602170;0.269184;0.115437;0.040897;0.012473;0.006749;
0.999676;0.975384;0.849463;0.777072;0.587227;0.240383;0.091793;0.027451;0.006182;0.003436;
0.999899;0.975623;0.868474;0.787088;0.595097;0.245336;0.109461;0.044306;0.018365;0.012319;
0.993251;0.958402;0.853681;0.787713;0.604699;0.247356;0.115703;0.046053;0.017969;0.010873;
0.999908;0.977577;0.859825;0.777161;0.587746;0.226401;0.086967;0.024957;0.004188;0.003074;
0.990282;0.962574;0.852358;0.778322;0.586075;0.229996;0.087615;0.022461;0.004124;0.003367;
0.990878;0.960638;0.855324;0.792448;0.632409;0.270363;0.111240;0.035998;0.007981;0.003962;
0.998697;0.975074;0.884592;0.806839;0.635967;0.269812;0.119489;0.047883;0.016247;0.007537;
0.999359;0.979243;0.883738;0.796411;0.640969;0.281296;0.113473;0.033244;0.005241;0.003145;
0.999990;0.992703;0.885566;0.798336;0.670308;0.315244;0.149059;0.063426;0.019373;0.007423;
0.999234;0.963462;0.855551;0.779555;0.626408;0.288662;0.113021;0.037345;0.007910;0.003317;
0.978277;0.946696;0.861981;0.801352;0.669616;0.352280;0.193296;0.103728;0.040742;0.011596;
0.988457;0.939233;0.846469;0.760113;0.595527;0.256234;0.114660;0.037211;0.004621;0.003418;
0.999997;0.996290;0.878598;0.784162;0.620093;0.254191;0.099434;0.032726;0.003516;0.003147;
0.999898;0.980490;0.868418;0.778633;0.619601;0.267065;0.115411;0.043829;0.011657;0.005791;
0.999960;0.987405;0.889933;0.787258;0.628657;0.242108;0.090968;0.027408;0.003342;0.003192;
0.999885;0.988126;0.884969;0.784946;0.632589;0.254512;0.094331;0.026682;0.003265;0.003123;
0.991407;0.952459;0.866362;0.781555;0.605386;0.240424;0.100140;0.034979;0.004029;0.003167;
0.999324;0.975686;0.863393;0.785144;0.642133;0.298444;0.133201;0.048996;0.012653;0.003975;
0.999782;0.976605;0.875077;0.798254;0.632849;0.274508;0.120571;0.048662;0.018728;0.006516;
0.999909;0.985722;0.895394;0.820160;0.655290;0.310579;0.136926;0.051216;0.011146;0.004619;
0.999783;0.976656;0.868237;0.785571;0.631229;0.309443;0.146214;0.062300;0.021237;0.007282;
0.999456;0.960186;0.883123;0.822476;0.658998;0.328849;0.166700;0.080109;0.036267;0.019788;
0.998264;0.937139;0.852671;0.773109;0.593222;0.243994;0.094579;0.035228;0.008211;0.004405;
0.995010;0.967407;0.873152;0.788357;0.633110;0.273828;0.113944;0.044625;0.016080;0.010928;
0.999554;0.970540;0.865790;0.779612;0.620160;0.261955;0.106770;0.037548;0.006793;0.003773;
1.000000;0.997056;0.906867;0.807612;0.636620;0.251202;0.100694;0.042084;0.016064;0.008451;
0.993801;0.965432;0.863550;0.773558;0.634196;0.267913;0.112278;0.036341;0.006356;0.003569;
0.998950;0.978204;0.880919;0.793465;0.641105;0.285642;0.127531;0.039215;0.005349;0.003176;
0.999435;0.964221;0.874102;0.793843;0.627550;0.284996;0.118687;0.046496;0.009923;0.003880;
0.999990;0.987989;0.881120;0.782096;0.613609;0.252702;0.093505;0.026681;0.003365;0.003184;
0.998977;0.967055;0.896031;0.815058;0.653978;0.288420;0.120409;0.045035;0.013400;0.007001;
0.999965;0.985965;0.902354;0.813471;0.643206;0.292218;0.114912;0.033877;0.005055;0.003224;
0.995457;0.945195;0.858494;0.779734;0.627272;0.275659;0.114682;0.043976;0.013722;0.006625;
0.999436;0.973270;0.869253;0.787190;0.635591;0.278810;0.128109;0.053468;0.021279;0.009526;
0.999760;0.981119;0.877433;0.802600;0.621482;0.261412;0.105256;0.036304;0.008145;0.003346;
0.999987;0.991797;0.898464;0.799386;0.632839;0.275480;0.123169;0.056343;0.029479;0.018313;
0.997054;0.968740;0.904933;0.830752;0.673574;0.338549;0.174699;0.098878;0.054487;0.028047;
